apple_available,apple_bone_length_cv,apple_both_hands_active,apple_elapsed_seconds,apple_hand_active,apple_hand_node_presence,apple_source_hand_fraction_after_trim,apple_source_hand_fraction_before_trim,apple_world_depth_fraction,label,mediapipe_t30_available,mediapipe_t30_bone_length_cv,mediapipe_t30_both_hands_active,mediapipe_t30_elapsed_seconds,mediapipe_t30_hand_active,mediapipe_t30_hand_node_presence,mediapipe_t30_source_hand_fraction_after_trim,mediapipe_t30_source_hand_fraction_before_trim,mediapipe_t30_world_depth_fraction,mediapipe_t50_available,mediapipe_t50_bone_length_cv,mediapipe_t50_both_hands_active,mediapipe_t50_elapsed_seconds,mediapipe_t50_hand_active,mediapipe_t50_hand_node_presence,mediapipe_t50_source_hand_fraction_after_trim,mediapipe_t50_source_hand_fraction_before_trim,mediapipe_t50_world_depth_fraction,raw_path,relative_feature_path,split,stratum
True,0.42698151764294545,0.0,0.5233576659999954,0.875,0.41592261904761907,0.8333333333333334,0.45454545454545453,0.0,I,True,0.32080103534811133,0.0625,1.1569725420000054,0.75,0.40625,0.6,0.32727272727272727,0.38333333333333336,True,0.33561036130279354,0.0,0.9960970829999951,0.875,0.4375,0.68,0.3090909090909091,0.42,data/local/citizen100_v17/raw/val/I/03554605558492718-ME.mp4,val/I/03554605558492718-ME.v17.npz,val,val_low
True,0.32094230197697504,0.5,0.3655240000000006,0.625,0.5081845238095238,0.5849056603773585,0.43661971830985913,0.0,IMPORTANT,True,0.17028346048496146,0.625,1.4373794159999989,0.875,0.75,0.8666666666666667,0.36619718309859156,0.75,True,0.15375379587490595,0.59375,1.1534716250000088,0.875,0.734375,0.8666666666666667,0.36619718309859156,0.7333333333333333,data/local/citizen100_v17/raw/train/IMPORTANT/937747453721459-IMPORTANT.mp4,train/IMPORTANT/937747453721459-IMPORTANT.v17.npz,train,train_low
True,0.3027135620589517,0.8125,0.491214958999997,0.875,0.8125,0.9047619047619048,0.3958333333333333,0.0,IMPORTANT,True,0.29686336928164225,0.3125,2.105474167000011,0.96875,0.640625,0.8645833333333334,0.8645833333333334,0.65625,True,0.2613016632937617,0.28125,2.0631352080000056,0.65625,0.46875,0.5698924731182796,0.5520833333333334,0.478494623655914,data/local/citizen100_v17/raw/train/IMPORTANT/4082734517724067-IMPORTANT.mp4,train/IMPORTANT/4082734517724067-IMPORTANT.v17.npz,train,train_median
True,0.26095429733026976,0.8125,0.7726889580000034,0.875,0.8363095238095238,0.9047619047619048,0.6333333333333333,0.0,IMPORTANT,True,0.1584497684905546,0.84375,1.0484438750000038,0.875,0.859375,0.8918918918918919,0.55,0.8783783783783784,True,0.14554414490008263,0.84375,1.0248439159999805,0.875,0.859375,0.8918918918918919,0.55,0.8783783783783784,data/local/citizen100_v17/raw/val/IMPORTANT/1203991654675527-IMPORTANT.mp4,val/IMPORTANT/1203991654675527-IMPORTANT.v17.npz,val,val_low
True,0.23985062188865264,0.0,0.40097620799999945,0.40625,0.19047619047619047,0.3898305084745763,0.23958333333333334,0.0,KNOW,True,0.32728754800868,0.03125,2.1970002079999915,0.3125,0.171875,0.3010752688172043,0.2916666666666667,0.16666666666666666,True,0.11263022342828369,0.1875,1.5625350839999896,0.8125,0.5,0.8181818181818182,0.1875,0.5,data/local/citizen100_v17/raw/train/KNOW/6589842343221302-seedKNOW.mp4,train/KNOW/6589842343221302-seedKNOW.v17.npz,train,train_low
True,0.2402162694401451,0.0,0.3897366249999976,0.875,0.42782738095238093,0.8863636363636364,0.4642857142857143,0.0,KNOW,True,0.27815870615887683,0.09375,1.9640229579999868,0.875,0.484375,0.8536585365853658,0.4166666666666667,0.4878048780487805,True,0.16906075902464587,0.03125,1.6631124580000005,0.875,0.453125,0.8947368421052632,0.40476190476190477,0.4868421052631579,data/local/citizen100_v17/raw/train/KNOW/1431969749910329-KNOW.mp4,train/KNOW/1431969749910329-KNOW.v17.npz,train,train_median
True,0.26214688568443406,0.0,0.5752807909999973,0.875,0.41220238095238093,0.8484848484848485,0.5833333333333334,0.0,KNOW,True,0.16155883801207932,0.0,0.9186378750000017,0.875,0.4375,0.8709677419354839,0.5625,0.43548387096774194,True,0.16463646552995434,0.0,0.8672107499999981,0.875,0.4375,0.8387096774193549,0.5416666666666666,0.43548387096774194,data/local/citizen100_v17/raw/val/KNOW/23597714310638485-KNOW.mp4,val/KNOW/23597714310638485-KNOW.v17.npz,val,val_low
True,0.42944202283548283,0.6875,0.22985837499999917,0.8125,0.7113095238095238,0.8095238095238095,0.37777777777777777,0.0,LANGUAGE,True,0.37167845069732686,0.625,0.8057201250000219,0.8125,0.71875,0.75,0.3333333333333333,0.7,True,0.30399526185149994,0.6875,0.7707674170000018,0.8125,0.75,0.7647058823529411,0.28888888888888886,0.7058823529411765,data/local/citizen100_v17/raw/train/LANGUAGE/5231280042414825-LANGUAGE.mp4,train/LANGUAGE/5231280042414825-LANGUAGE.v17.npz,train,train_low
True,0.36602899257391186,0.8125,0.4548592919999983,0.875,0.8013392857142857,0.8888888888888888,0.3333333333333333,0.0,LANGUAGE,True,0.3388508595667201,0.875,1.4931215829999758,0.875,0.875,0.8529411764705882,0.3020833333333333,0.8823529411764706,True,0.323881375742694,0.75,1.5411686250000116,0.875,0.8125,0.8529411764705882,0.3020833333333333,0.8235294117647058,data/local/citizen100_v17/raw/train/LANGUAGE/738726624534245-LANGUAGE.mp4,train/LANGUAGE/738726624534245-LANGUAGE.v17.npz,train,train_median
True,0.35793637660747746,0.8125,0.6620538339999911,0.875,0.8087797619047619,0.8787878787878788,0.5272727272727272,0.0,LANGUAGE,True,0.3190439732134168,0.78125,1.0953348329999812,0.875,0.828125,0.84375,0.4909090909090909,0.828125,True,0.30010881970508607,0.5625,0.9678739590000021,0.875,0.71875,0.8666666666666667,0.4727272727272727,0.7,data/local/citizen100_v17/raw/val/LANGUAGE/26971171953753537-LANGUAGE.mp4,val/LANGUAGE/26971171953753537-LANGUAGE.v17.npz,val,val_low
True,0.4033013344882467,0.5625,0.49920858400000157,0.6875,0.5483630952380952,0.6976744186046512,0.5555555555555556,0.0,LEARN,True,0.18631968516979222,0.34375,0.9793898340000169,0.8125,0.578125,0.8333333333333334,0.37037037037037035,0.5833333333333334,True,0.29338621361459394,0.25,0.9117672910000181,0.8125,0.53125,0.8095238095238095,0.3148148148148148,0.5238095238095238,data/local/citizen100_v17/raw/train/LEARN/7373699847035962-LEARN.mp4,train/LEARN/7373699847035962-LEARN.v17.npz,train,train_low
True,0.4119650414111219,0.5,0.3852129579999968,0.875,0.6130952380952381,0.8888888888888888,0.5714285714285714,0.0,LEARN,True,0.19980378173628052,0.0,1.6394081669999991,0.875,0.4375,0.8292682926829268,0.4857142857142857,0.45121951219512196,True,0.2019487883387327,0.03125,1.3451784169999996,0.875,0.453125,0.825,0.4714285714285714,0.4625,data/local/citizen100_v17/raw/train/LEARN/22509831535531588-LEARN.mp4,train/LEARN/22509831535531588-LEARN.v17.npz,train,train_median
True,0.3466569709526474,0.59375,0.7190535419999975,0.875,0.6443452380952381,0.8787878787878788,0.453125,0.0,LEARN,True,0.29315029550710753,0.75,1.183282332999994,0.875,0.8125,0.8235294117647058,0.4375,0.8235294117647058,True,0.20744956910085424,0.59375,1.157363624999988,0.875,0.734375,0.7586206896551724,0.34375,0.7241379310344828,data/local/citizen100_v17/raw/val/LEARN/35455702192899774-LEARN.mp4,val/LEARN/35455702192899774-LEARN.v17.npz,val,val_low
True,0.511918422053713,0.46875,0.2639861250000024,0.8125,0.5729166666666666,0.8260869565217391,0.3958333333333333,0.0,LESS,True,0.2684064011766983,0.09375,0.8028070419999835,0.8125,0.453125,0.6842105263157895,0.2708333333333333,0.4473684210526316,True,0.22577898942670635,0.0,0.7337178330000143,0.8125,0.40625,0.631578947368421,0.25,0.39473684210526316,data/local/citizen100_v17/raw/train/LESS/5607471755343187-LESS.mp4,train/LESS/5607471755343187-LESS.v17.npz,train,train_low
True,0.2099920956097099,0.84375,0.4580933339999973,0.875,0.8415178571428571,0.9069767441860465,0.5652173913043478,0.0,LESS,True,0.17316539848174267,0.875,1.4261084580000158,0.875,0.875,0.9,0.5217391304347826,0.8875,True,0.16036881731150338,0.8125,1.3946384589999923,0.875,0.84375,0.8974358974358975,0.5072463768115942,0.8589743589743589,data/local/citizen100_v17/raw/train/LESS/7473791011085458-LESS.mp4,train/LESS/7473791011085458-LESS.v17.npz,train,train_median
True,0.23285825732559778,0.65625,0.7451305419999983,0.875,0.7261904761904762,0.8421052631578947,0.5423728813559322,0.0,LESS,True,0.15931648240728108,0.71875,1.0499221249999948,0.875,0.796875,0.8571428571428571,0.5084745762711864,0.8142857142857143,True,0.1868789645250165,0.75,1.0419949580000036,0.875,0.8125,0.8857142857142857,0.5254237288135594,0.8285714285714286,data/local/citizen100_v17/raw/val/LESS/054512253332980265-LESS.mp4,val/LESS/054512253332980265-LESS.v17.npz,val,val_low
True,0.17475769295317012,0.0,0.3280854160000004,0.8125,0.3950892857142857,0.7916666666666666,0.2878787878787879,0.0,LIKE,True,0.11433686942805216,0.0,1.4050090000000068,0.8125,0.40625,0.782608695652174,0.2727272727272727,0.41304347826086957,True,0.10649505308405116,0.0,1.3969740000000002,0.8125,0.40625,0.6956521739130435,0.24242424242424243,0.41304347826086957,data/local/citizen100_v17/raw/train/LIKE/030195387372940363-LIKE.mp4,train/LIKE/030195387372940363-LIKE.v17.npz,train,train_low
True,0.2530296278036229,0.0,0.2557384159999998,0.875,0.39732142857142855,0.84,0.5384615384615384,0.0,LIKE,True,0.17271666392520077,0.0,0.9418678330000034,0.8125,0.40625,0.8181818181818182,0.46153846153846156,0.4090909090909091,True,0.17374603336874786,0.0,0.731939667000006,0.8125,0.40625,0.8181818181818182,0.46153846153846156,0.4090909090909091,data/local/citizen100_v17/raw/train/LIKE/6108042704274992-LIKE.mp4,train/LIKE/6108042704274992-LIKE.v17.npz,train,train_median
True,0.17297353085080835,0.0,0.5723867920000032,0.8125,0.39806547619047616,0.8333333333333334,0.40816326530612246,0.0,LIKE,True,0.17041024664264287,0.0,1.1219822919999842,0.8125,0.40625,0.8333333333333334,0.40816326530612246,0.4166666666666667,True,0.16749386099759797,0.0,1.0094142500000203,0.8125,0.40625,0.8333333333333334,0.40816326530612246,0.4166666666666667,data/local/citizen100_v17/raw/val/LIKE/8042345903835753-LIKE.mp4,val/LIKE/8042345903835753-LIKE.v17.npz,val,val_low
True,0.18893650892284916,0.0,0.5747164590000011,0.875,0.43526785714285715,0.9069767441860465,0.40625,0.0,LISTEN,True,0.09700815688115022,0.0,2.0235317089999967,0.875,0.4375,0.8780487804878049,0.375,0.45121951219512196,True,0.08131788711057938,0.03125,1.8282979580000074,0.875,0.453125,0.9024390243902439,0.3854166666666667,0.4634146341463415,data/local/citizen100_v17/raw/train/LISTEN/025204171933608244-LISTEN.mp4,train/LISTEN/025204171933608244-LISTEN.v17.npz,train,train_low
True,0.2126523416352598,0.0,0.32475562500000166,0.875,0.3958333333333333,0.84,0.42,0.0,LISTEN,True,0.1321363358295781,0.0,0.834062791000008,0.8125,0.40625,0.8181818181818182,0.36,0.4090909090909091,True,0.1308052268134175,0.0625,0.8385484579999911,0.8125,0.4375,0.8181818181818182,0.36,0.4318181818181818,data/local/citizen100_v17/raw/train/LISTEN/6734665206220465-LISTEN.mp4,train/LISTEN/6734665206220465-LISTEN.v17.npz,train,train_median
True,0.23181914396117081,0.0,0.911329207999998,0.3125,0.15476190476190477,0.345679012345679,0.2916666666666667,0.0,LISTEN,True,0.2383286047050435,0.0,2.5834121249999953,0.46875,0.234375,0.4583333333333333,0.22916666666666666,0.22916666666666666,True,0.14263251674880298,0.0,2.035626624999992,0.875,0.4375,0.84,0.21875,0.42,data/local/citizen100_v17/raw/val/LISTEN/1493429103533752-LISTEN.mp4,val/LISTEN/1493429103533752-LISTEN.v17.npz,val,val_low
True,0.17475939557889447,0.65625,0.6010810410000005,0.8125,0.6934523809523809,0.8181818181818182,0.1875,0.0,LOVE,True,0.07838570574951656,0.625,1.418069834000022,0.8125,0.71875,0.7619047619047619,0.16666666666666666,0.7142857142857143,True,0.07811721250433973,0.59375,1.3893607079999981,0.8125,0.703125,0.75,0.15625,0.7,data/local/citizen100_v17/raw/train/LOVE/5046064121660587-LOVE.mp4,train/LOVE/5046064121660587-LOVE.v17.npz,train,train_low
True,0.5295225697205042,0.59375,0.32596158300000155,0.875,0.6547619047619048,0.72,0.42857142857142855,0.0,LOVE,True,0.11204924377858867,0.0,0.7331965840000123,0.75,0.375,0.6842105263157895,0.30952380952380953,0.3684210526315789,True,0.19846114574060691,0.59375,0.6874050419999946,0.8125,0.703125,0.6842105263157895,0.30952380952380953,0.6842105263157895,data/local/citizen100_v17/raw/train/LOVE/4841662498241295-LOVE.mp4,train/LOVE/4841662498241295-LOVE.v17.npz,train,train_median
True,0.23603255781562954,0.5625,1.0505645829999963,0.875,0.6822916666666666,0.8888888888888888,0.4166666666666667,0.0,LOVE,True,0.30279873308139227,0.6875,1.6133302080000078,0.875,0.78125,0.8780487804878049,0.375,0.7926829268292683,True,0.31006097086842455,0.40625,1.6696562500000027,0.875,0.640625,0.8974358974358975,0.3645833333333333,0.6538461538461539,data/local/citizen100_v17/raw/val/LOVE/20482432773002457-LOVE.mp4,val/LOVE/20482432773002457-LOVE.v17.npz,val,val_low
True,0.2828968669768279,0.4375,0.7008758750000084,0.59375,0.4895833333333333,0.5660377358490566,0.3125,0.0,MAKE,True,0.23607728675859002,0.46875,1.863605750000005,0.5625,0.515625,0.5384615384615384,0.2916666666666667,0.5,True,0.20175093745418798,0.40625,1.5768598749999967,0.5625,0.484375,0.5384615384615384,0.2916666666666667,0.4807692307692308,data/local/citizen100_v17/raw/train/MAKE/35685665490030827-MAKE.mp4,train/MAKE/35685665490030827-MAKE.v17.npz,train,train_low
True,0.3032481651314375,0.78125,0.5796825829999932,0.875,0.7976190476190477,0.875,0.3783783783783784,0.0,MAKE,True,0.1917033149630637,0.78125,1.4561377910000033,0.875,0.828125,0.8709677419354839,0.36486486486486486,0.8225806451612904,True,0.1850492019636876,0.8125,1.1591046249999977,0.875,0.84375,0.8666666666666667,0.35135135135135137,0.8333333333333334,data/local/citizen100_v17/raw/train/MAKE/18229683151860843-MAKE.mp4,train/MAKE/18229683151860843-MAKE.v17.npz,train,train_median
True,0.2562697637960056,0.40625,1.0090583329999987,0.5,0.43080357142857145,0.47058823529411764,0.25,0.0,MAKE,True,0.3035218837465133,0.34375,1.7917630830000064,0.4375,0.390625,0.42857142857142855,0.25,0.38392857142857145,True,0.2283772473528301,0.6875,1.5303459170000053,0.875,0.78125,0.8076923076923077,0.21875,0.7692307692307693,data/local/citizen100_v17/raw/val/MAKE/16526106983233912-MAKE.mp4,val/MAKE/16526106983233912-MAKE.v17.npz,val,val_low
True,0.30934913424711646,0.0,0.37630279200000416,0.8125,0.40625,0.7727272727272727,0.3469387755102041,0.0,MAN,True,0.15389676896187535,0.0,0.8313623750000261,0.8125,0.40625,0.6842105263157895,0.2653061224489796,0.39473684210526316,True,0.16502487557452772,0.0,0.8011882499999956,0.8125,0.40625,0.6666666666666666,0.24489795918367346,0.3888888888888889,data/local/citizen100_v17/raw/train/MAN/10385058399783764-MAN.mp4,train/MAN/10385058399783764-MAN.v17.npz,train,train_low
True,0.48392149826299935,0.03125,0.7216417500000034,0.875,0.4367559523809524,0.8571428571428571,0.45,0.0,MAN,True,0.2496421985165379,0.03125,1.8986209589999987,0.6875,0.359375,0.65,0.65,0.36875,True,0.2691928494377532,0.03125,1.613826457999977,0.46875,0.25,0.4,0.4,0.2375,data/local/citizen100_v17/raw/train/MAN/2305277448085148-MAN.mp4,train/MAN/2305277448085148-MAN.v17.npz,train,train_median
True,0.23936473105344494,0.0,0.9023266250000006,0.75,0.3586309523809524,0.7435897435897436,0.3918918918918919,0.0,MAN,True,0.2782444841105474,0.1875,1.4238365409999858,0.75,0.46875,0.6818181818181818,0.6081081081081081,0.45454545454545453,True,0.19092190648408092,0.3125,1.2603650830000106,0.75,0.53125,0.75,0.40540540540540543,0.5375,data/local/citizen100_v17/raw/val/MAN/14961111596310195-MAN.mp4,val/MAN/14961111596310195-MAN.v17.npz,val,val_low
True,0.33508494596150334,0.4375,0.9231940829999985,0.59375,0.47098214285714285,0.5283018867924528,0.2916666666666667,0.0,MAYBE,True,0.2631229324481299,0.40625,1.8401035830000012,0.53125,0.46875,0.49019607843137253,0.2604166666666667,0.45098039215686275,True,0.26105992191021676,0.40625,1.6389988749999986,0.5,0.453125,0.47058823529411764,0.25,0.4411764705882353,data/local/citizen100_v17/raw/train/MAYBE/290396871959852-MAYBE.mp4,train/MAYBE/290396871959852-MAYBE.v17.npz,train,train_low
True,0.36172923762548603,0.53125,0.807898250000008,0.875,0.6867559523809523,0.8974358974358975,0.47297297297297297,0.0,MAYBE,True,0.34772994164907767,0.4375,1.2423579999999959,0.875,0.65625,0.8857142857142857,0.4189189189189189,0.6571428571428571,True,0.3575238125357092,0.34375,1.232176624999994,0.84375,0.59375,0.8571428571428571,0.40540540540540543,0.6,data/local/citizen100_v17/raw/train/MAYBE/7008751078684894-MAYBE.mp4,train/MAYBE/7008751078684894-MAYBE.v17.npz,train,train_median
True,0.48598791785498263,0.6875,1.0986032499999965,0.875,0.7619047619047619,0.9069767441860465,0.40625,0.0,MAYBE,True,0.41383789478394173,0.5,1.886984291999994,0.875,0.6875,0.8055555555555556,0.3020833333333333,0.7083333333333334,True,0.44156452326522416,0.3125,1.825048417000005,0.78125,0.546875,0.6923076923076923,0.28125,0.5512820512820513,data/local/citizen100_v17/raw/val/MAYBE/03356585888825525-MAYBE.mp4,val/MAYBE/03356585888825525-MAYBE.v17.npz,val,val_low
True,0.21409779312380253,0.65625,0.6618806660000018,0.78125,0.6830357142857143,0.7894736842105263,0.46875,0.0,MORE,True,0.13798304710820258,0.8125,1.0824482499999988,0.875,0.84375,0.8333333333333334,0.390625,0.8333333333333334,True,0.13733971911103676,0.84375,1.0172518749999995,0.875,0.859375,0.8571428571428571,0.375,0.8392857142857143,data/local/citizen100_v17/raw/train/MORE/48891811825038345-MORE.mp4,train/MORE/48891811825038345-MORE.v17.npz,train,train_low
True,0.2059299851206139,0.8125,0.9726552079999919,0.875,0.8177083333333334,0.8611111111111112,0.3229166666666667,0.0,MORE,True,0.20847991408494176,0.625,1.731480457999993,0.875,0.75,0.8636363636363636,0.3958333333333333,0.7727272727272727,True,0.17904888050706816,0.65625,1.664166874999978,0.78125,0.71875,0.8048780487804879,0.34375,0.7439024390243902,data/local/citizen100_v17/raw/train/MORE/7455948118093856-MORE.mp4,train/MORE/7455948118093856-MORE.v17.npz,train,train_median
True,0.2938291570148447,0.78125,0.6646371249999845,0.875,0.7924107142857143,0.8666666666666667,0.45614035087719296,0.0,MORE,True,0.15559055827314777,0.75,0.9344416250000052,0.875,0.8125,0.8214285714285714,0.40350877192982454,0.8035714285714286,True,0.15071354456483693,0.8125,0.9006825829999912,0.875,0.84375,0.84,0.3684210526315789,0.82,data/local/citizen100_v17/raw/val/MORE/009299695590603507-MORE.mp4,val/MORE/009299695590603507-MORE.v17.npz,val,val_low
True,0.2959981452981201,0.1875,0.7946427920000048,0.65625,0.3958333333333333,0.6065573770491803,0.49333333333333335,0.0,MORNING,True,0.16392699650910234,0.4375,1.2628405410000028,0.875,0.65625,0.8918918918918919,0.44,0.6621621621621622,True,0.1454130602841656,0.40625,1.2529352919999894,0.875,0.640625,0.8918918918918919,0.44,0.6621621621621622,data/local/citizen100_v17/raw/train/MORNING/3069443217473251-MORNING.mp4,train/MORNING/3069443217473251-MORNING.v17.npz,train,train_low
True,0.22672767256766557,0.5625,1.0353095409999895,0.875,0.7083333333333334,0.8863636363636364,0.40625,0.0,MORNING,True,0.24117253922254364,0.375,1.6860690830000067,0.9375,0.65625,0.8813559322033898,0.5416666666666666,0.652542372881356,True,0.10640573880523518,0.53125,1.5543338749999975,0.875,0.703125,0.9090909090909091,0.4166666666666667,0.7159090909090909,data/local/citizen100_v17/raw/train/MORNING/20644643394772144-MORNING.mp4,train/MORNING/20644643394772144-MORNING.v17.npz,train,train_median
True,0.18940962864278477,0.03125,0.7051727920000133,0.78125,0.38244047619047616,0.7941176470588235,0.4426229508196721,0.0,MORNING,True,0.16343121626455387,0.40625,1.2186266670000236,0.875,0.640625,0.8709677419354839,0.4426229508196721,0.6290322580645161,True,0.15955795731671707,0.09375,1.0803038749999985,0.875,0.484375,0.8620689655172413,0.4098360655737705,0.4827586206896552,data/local/citizen100_v17/raw/val/MORNING/1838221296870719-MORNING.mp4,val/MORNING/1838221296870719-MORNING.v17.npz,val,val_low
True,0.2534544660105645,0.0,0.39571258400000886,0.8125,0.38839285714285715,0.7777777777777778,0.35,0.0,MOTHER,True,0.15697563310364795,0.0,0.6399249170000019,0.75,0.375,0.7222222222222222,0.325,0.3611111111111111,True,0.14018860783826864,0.0,0.6341093329999978,0.75,0.375,0.7142857142857143,0.25,0.35714285714285715,data/local/citizen100_v17/raw/train/MOTHER/1825200902929398-MOTHER.mp4,train/MOTHER/1825200902929398-MOTHER.v17.npz,train,train_low
True,0.24562800107323,0.0,0.7276221249999963,0.875,0.4270833333333333,0.8888888888888888,0.5882352941176471,0.0,MOTHER,True,0.1871534931358127,0.125,1.4753093330000127,0.875,0.5,0.9069767441860465,0.5735294117647058,0.5116279069767442,True,0.18002343342091526,0.125,1.6852342500000077,0.875,0.5,0.9069767441860465,0.5735294117647058,0.5116279069767442,data/local/citizen100_v17/raw/train/MOTHER/4465911028936387-MOTHER.mp4,train/MOTHER/4465911028936387-MOTHER.v17.npz,train,train_median
True,0.23036909052498913,0.0,0.9401731669999833,0.875,0.41369047619047616,0.8888888888888888,0.3333333333333333,0.0,MOTHER,True,0.09154506348329862,0.0,2.032249207999996,0.875,0.4375,0.8709677419354839,0.28125,0.43548387096774194,True,0.0560219263016192,0.0,2.02376991700001,0.875,0.4375,0.8620689655172413,0.2604166666666667,0.43103448275862066,data/local/citizen100_v17/raw/val/MOTHER/2401781217873089-MOTHER.mp4,val/MOTHER/2401781217873089-MOTHER.v17.npz,val,val_low
True,0.2692623293945446,0.125,0.8901398750000169,0.75,0.31919642857142855,0.6388888888888888,0.6216216216216216,0.0,MY,True,0.04818144700766993,0.0,1.3886749169999746,0.8125,0.40625,0.8333333333333334,0.2702702702702703,0.4166666666666667,True,0.04662364643550837,0.0,1.2625587500000108,0.8125,0.40625,0.8333333333333334,0.2702702702702703,0.4166666666666667,data/local/citizen100_v17/raw/train/MY/763533172470803-MY.mp4,train/MY/763533172470803-MY.v17.npz,train,train_low
True,0.23537199284451507,0.0,0.5860920000000078,0.875,0.4226190476190476,0.8666666666666667,0.4642857142857143,0.0,MY,True,0.16010802613720423,0.0,0.9499519170000212,0.875,0.4375,0.8666666666666667,0.4642857142857143,0.43333333333333335,True,0.18129244998721097,0.03125,0.978699000000006,0.875,0.453125,0.8620689655172413,0.44642857142857145,0.4482758620689655,data/local/citizen100_v17/raw/train/MY/1967585753703054-MY.mp4,train/MY/1967585753703054-MY.v17.npz,train,train_median
True,0.17244055399827957,0.0,0.9252837079999949,0.84375,0.38764880952380953,0.8571428571428571,0.3125,0.0,MY,True,0.22587849428398057,0.0,1.5028212500000109,0.875,0.4375,0.8484848484848485,0.2916666666666667,0.4393939393939394,True,0.18944742841836457,0.0,1.4734336249999842,0.875,0.4375,0.875,0.2916666666666667,0.4375,data/local/citizen100_v17/raw/val/MY/14107936727280213-MY.mp4,val/MY/14107936727280213-MY.v17.npz,val,val_low
True,0.17653446962772268,0.78125,0.6058563750000019,0.8125,0.7760416666666666,0.8333333333333334,0.39215686274509803,0.0,NAME,True,0.1286228400163874,0.6875,0.8283172499999978,0.875,0.78125,0.8461538461538461,0.43137254901960786,0.7692307692307693,True,0.1744649861237405,0.8125,0.8376870419999989,0.875,0.84375,0.84,0.4117647058823529,0.82,data/local/citizen100_v17/raw/train/NAME/4290157295522645-NAME.mp4,train/NAME/4290157295522645-NAME.v17.npz,train,train_low
True,0.31263966127702936,0.625,0.6857887090000077,0.875,0.6681547619047619,0.7407407407407407,0.4,0.0,NAME,True,0.18308016701131213,0.75,0.798344874999998,0.8125,0.78125,0.8095238095238095,0.34,0.7619047619047619,True,0.15309452228013198,0.8125,0.7899786250000034,0.8125,0.8125,0.7894736842105263,0.3,0.7894736842105263,data/local/citizen100_v17/raw/train/NAME/5949494391929417-NAME.mp4,train/NAME/5949494391929417-NAME.v17.npz,train,train_median
True,0.17728124270433282,0.75,0.6724182500000211,0.875,0.7976190476190477,0.8666666666666667,0.4482758620689655,0.0,NAME,True,0.17266294654145792,0.75,1.006903207999983,0.875,0.8125,0.8666666666666667,0.4482758620689655,0.8,True,0.13160549523725568,0.65625,0.9860136660000194,0.875,0.765625,0.8620689655172413,0.43103448275862066,0.7586206896551724,data/local/citizen100_v17/raw/val/NAME/1420689770801613-NAME.mp4,val/NAME/1420689770801613-NAME.v17.npz,val,val_low
True,0.2064745014585409,0.0,0.6488722910000035,0.71875,0.3385416666666667,0.7142857142857143,0.3125,0.0,NEED,True,0.14642634731804158,0.0,1.4723157089999859,0.8125,0.40625,0.8181818181818182,0.28125,0.4090909090909091,True,0.1464377353885108,0.0,1.2141770000000065,0.8125,0.40625,0.8181818181818182,0.28125,0.4090909090909091,data/local/citizen100_v17/raw/train/NEED/25388069654637513-NEED.mp4,train/NEED/25388069654637513-NEED.v17.npz,train,train_low
True,0.3543147179065226,0.0,0.6330727499999966,0.875,0.4337797619047619,0.8620689655172413,0.3968253968253968,0.0,NEED,True,0.28523562749266157,0.0,1.1944337920000123,0.6875,0.34375,0.6857142857142857,0.38095238095238093,0.34285714285714286,True,0.29143568787448454,0.0,1.1246732920000113,0.875,0.4375,0.8518518518518519,0.36507936507936506,0.42592592592592593,data/local/citizen100_v17/raw/train/NEED/5597756711675372-NEED.mp4,train/NEED/5597756711675372-NEED.v17.npz,train,train_median
True,0.37028431595792205,0.0,0.5474060839999879,0.875,0.4226190476190476,0.8571428571428571,0.46153846153846156,0.0,NEED,True,0.4374533165520376,0.0,0.8869001660000038,0.875,0.4375,0.8,0.38461538461538464,0.42,True,0.4057336716014842,0.0,0.9106707919999906,0.875,0.4375,0.8,0.38461538461538464,0.42,data/local/citizen100_v17/raw/val/NEED/04669408879006931-NEED.mp4,val/NEED/04669408879006931-NEED.v17.npz,val,val_low
True,0.27733084957471443,0.4375,1.0041042919999938,0.59375,0.4791666666666667,0.5846153846153846,0.3958333333333333,0.0,NIGHT,True,0.1069476684443798,0.3125,1.5305685419999975,0.5625,0.4375,0.5846153846153846,0.3958333333333333,0.4461538461538462,True,0.16832080968079233,0.375,1.5215260839999871,0.5625,0.46875,0.5692307692307692,0.3854166666666667,0.46153846153846156,data/local/citizen100_v17/raw/train/NIGHT/394147254494269-NIGHT.mp4,train/NIGHT/394147254494269-NIGHT.v17.npz,train,train_low
True,0.2633813872945977,0.59375,0.590401208000003,0.875,0.7165178571428571,0.875,0.5833333333333334,0.0,NIGHT,True,0.1740294962825721,0.625,0.842401332999998,0.875,0.75,0.8709677419354839,0.5625,0.7419354838709677,True,0.1477990076259315,0.59375,0.8542963330000077,0.875,0.734375,0.8666666666666667,0.5416666666666666,0.7333333333333333,data/local/citizen100_v17/raw/train/NIGHT/8416382602074572-NIGHT.mp4,train/NIGHT/8416382602074572-NIGHT.v17.npz,train,train_median
