feature_path,split,label,hand_active_output_frames,left_active_output_frames,right_active_output_frames,both_hands_active_output_frames,left_joint_completeness_when_active,right_joint_completeness_when_active,observed_point_confidence_mean,observed_point_confidence_min,detected_hand_source_frames_after_trim,detected_hand_source_frames_before_trim
train/PLEASE/8801721942460268-PLEASE.v17.npz,train,PLEASE,0.875,0.03125,0.875,0.03125,1.0,1.0,0.7578065395355225,0.11181640625,0.9111111111111111,0.4270833333333333
train/PLEASE/9117047483562963-PLEASE.v17.npz,train,PLEASE,0.875,0.0,0.875,0.0,0.0,1.0,0.7373458743095398,0.1060791015625,0.9,0.4675324675324675
train/PLEASE/95072139344285-PLEASE.v17.npz,train,PLEASE,0.875,0.875,0.0,0.0,1.0,0.0,0.773073136806488,0.10498046875,0.9047619047619048,0.5588235294117647
train/PLEASE/9960146118001314-PLEASE.v17.npz,train,PLEASE,0.875,0.0,0.875,0.0,0.0,1.0,0.7433857917785645,0.085693359375,0.8947368421052632,0.6071428571428571
train/READ/05214904253811725-READ.v17.npz,train,READ,0.9375,0.90625,0.875,0.84375,1.0,1.0,0.7748596668243408,0.0859375,0.88,0.4583333333333333
train/READ/07495102384627716-READ.v17.npz,train,READ,0.9375,0.875,0.9375,0.875,1.0,1.0,0.7647156119346619,0.077392578125,0.9215686274509803,0.4895833333333333
train/READ/07700895767889127-READ.v17.npz,train,READ,0.875,0.875,0.78125,0.78125,1.0,1.0,0.8397157788276672,0.07666015625,0.8918918918918919,0.42857142857142855
train/READ/25413373086933655-READ.v17.npz,train,READ,0.78125,0.53125,0.71875,0.46875,1.0,1.0,0.7000253200531006,0.1212158203125,0.6721311475409836,0.4823529411764706
train/READ/4103900407521166-READ.v17.npz,train,READ,0.875,0.875,0.8125,0.8125,1.0,1.0,0.8493350148200989,0.077880859375,0.9047619047619048,0.3958333333333333
train/READ/4124339150496943-READ.v17.npz,train,READ,0.875,0.78125,0.8125,0.71875,1.0,1.0,0.7644051909446716,0.10986328125,0.8,0.4166666666666667
train/READ/486521679239563-READ.v17.npz,train,READ,0.875,0.75,0.875,0.75,1.0,1.0,0.8229914903640747,0.10302734375,0.8823529411764706,0.47619047619047616
train/READ/49657630896098426-READ.v17.npz,train,READ,0.8125,0.8125,0.8125,0.8125,1.0,1.0,0.804811418056488,0.078857421875,0.8181818181818182,0.391304347826087
train/READ/5471170729843933-READ.v17.npz,train,READ,0.78125,0.71875,0.71875,0.65625,1.0,1.0,0.7677992582321167,0.12225341796875,0.7872340425531915,0.5362318840579711
train/READ/6013462323405956-READ.v17.npz,train,READ,0.875,0.25,0.875,0.25,1.0,1.0,0.8011146187782288,0.2274169921875,0.9111111111111111,0.45555555555555555
train/READ/8063690131862289-seedREAD.v17.npz,train,READ,0.875,0.78125,0.875,0.78125,1.0,1.0,0.7977247834205627,0.133056640625,0.8787878787878788,0.3020833333333333
train/READ/825397870603666-READ.v17.npz,train,READ,0.875,0.875,0.8125,0.8125,1.0,1.0,0.8451942801475525,0.288818359375,0.8863636363636364,0.5416666666666666
train/READ/9480580549313959-READ.v17.npz,train,READ,0.875,0.875,0.8125,0.8125,1.0,1.0,0.829527735710144,0.0816650390625,0.8888888888888888,0.48484848484848486
train/READ/9962526929135627-READ.v17.npz,train,READ,0.875,0.875,0.78125,0.78125,1.0,1.0,0.8580984473228455,0.10595703125,0.8620689655172413,0.5
train/READY/006797297377982181-READY.v17.npz,train,READY,0.875,0.875,0.8125,0.8125,1.0,1.0,0.8840688467025757,0.384033203125,0.8918918918918919,0.42857142857142855
train/READY/1218437158397816-READY.v17.npz,train,READY,0.875,0.875,0.78125,0.78125,1.0,1.0,0.8644972443580627,0.5,0.8888888888888888,0.47761194029850745
train/READY/22184082671771677-READY.v17.npz,train,READY,0.8125,0.75,0.6875,0.625,1.0,1.0,0.8472914099693298,0.0855712890625,0.7894736842105263,0.3409090909090909
train/READY/2576035692307135-READY.v17.npz,train,READY,0.8125,0.0625,0.8125,0.0625,1.0,1.0,0.7982038259506226,0.330810546875,0.7894736842105263,0.19736842105263158
train/READY/31309364382409033-READY.v17.npz,train,READY,0.875,0.84375,0.84375,0.8125,1.0,1.0,0.8295175433158875,0.1322021484375,0.8518518518518519,0.38333333333333336
train/READY/32425004743799657-READY.v17.npz,train,READY,0.875,0.84375,0.875,0.84375,1.0,1.0,0.8473622798919678,0.1341552734375,0.8787878787878788,0.35365853658536583
train/READY/4483601328778779-READY.v17.npz,train,READY,0.875,0.8125,0.59375,0.53125,1.0,1.0,0.8520912528038025,0.1041259765625,0.8611111111111112,0.4696969696969697
train/READY/5024114977669767-READY.v17.npz,train,READY,0.875,0.8125,0.84375,0.78125,1.0,1.0,0.7677857279777527,0.0758056640625,0.84375,0.46551724137931033
train/READY/5071771946794466-seedREADY.v17.npz,train,READY,0.71875,0.5,0.71875,0.5,1.0,1.0,0.7052221298217773,0.1094970703125,0.7011494252873564,0.6354166666666666
train/READY/6646735600797595-READY.v17.npz,train,READY,0.875,0.875,0.75,0.75,1.0,1.0,0.8677334785461426,0.0977783203125,0.8529411764705882,0.48333333333333334
train/READY/6761847106685626-READY.v17.npz,train,READY,0.90625,0.5625,0.8125,0.46875,1.0,1.0,0.7542659044265747,0.08251953125,0.6792452830188679,0.375
train/READY/8026033272716828-READY.v17.npz,train,READY,0.875,0.875,0.53125,0.53125,1.0,1.0,0.7894647717475891,0.223388671875,0.8333333333333334,0.44642857142857145
train/READY/825356537839588-READY.v17.npz,train,READY,0.875,0.59375,0.875,0.59375,1.0,1.0,0.803694486618042,0.2318115234375,0.76,0.40425531914893614
train/READY/9778472524530533-READY.v17.npz,train,READY,0.8125,0.8125,0.40625,0.40625,1.0,1.0,0.8275461792945862,0.1251220703125,0.75,0.375
train/SAD/0100581049977424-SAD.v17.npz,train,SAD,0.875,0.78125,0.8125,0.71875,1.0,1.0,0.8056001663208008,0.094482421875,0.8461538461538461,0.5
train/SAD/07426159684377254-SAD.v17.npz,train,SAD,0.9375,0.84375,0.9375,0.84375,1.0,1.0,0.7987996935844421,0.0780029296875,0.9230769230769231,0.5
train/SAD/19468908305966748-seedSAD.v17.npz,train,SAD,0.4375,0.40625,0.4375,0.40625,1.0,1.0,0.7115879058837891,0.0853271484375,0.4107142857142857,0.23958333333333334
train/SAD/2734240294538983-SAD.v17.npz,train,SAD,0.875,0.71875,0.875,0.71875,1.0,1.0,0.8661001920700073,0.20654296875,0.8461538461538461,0.39285714285714285
train/SAD/3097381663406975-SAD.v17.npz,train,SAD,0.875,0.71875,0.875,0.71875,1.0,1.0,0.8015328645706177,0.07568359375,0.868421052631579,0.4520547945205479
train/SAD/33126820955882796-SAD.v17.npz,train,SAD,0.875,0.875,0.8125,0.8125,1.0,1.0,0.8453196287155151,0.5,0.8709677419354839,0.4909090909090909
train/SAD/3604372155194455-SAD.v17.npz,train,SAD,0.875,0.8125,0.78125,0.71875,1.0,1.0,0.7866320013999939,0.0789794921875,0.8214285714285714,0.4791666666666667
train/SAD/3808492263674854-SAD.v17.npz,train,SAD,0.875,0.875,0.875,0.875,1.0,1.0,0.7840225100517273,0.076171875,0.9130434782608695,0.4421052631578947
train/SAD/43734074730672057-SAD.v17.npz,train,SAD,0.8125,0.75,0.8125,0.75,1.0,1.0,0.8336051106452942,0.35986328125,0.7222222222222222,0.13541666666666666
train/SAD/496259098773171-SAD.v17.npz,train,SAD,0.875,0.875,0.8125,0.8125,1.0,1.0,0.8125340938568115,0.1461181640625,0.8518518518518519,0.36507936507936506
train/SAD/5986607687971939-SAD.v17.npz,train,SAD,0.875,0.6875,0.875,0.6875,1.0,1.0,0.8559640049934387,0.162109375,0.868421052631579,0.34375
train/SAD/8548989414271908-SAD.v17.npz,train,SAD,0.8125,0.8125,0.6875,0.6875,1.0,1.0,0.810942530632019,0.1337890625,0.8181818181818182,0.3829787234042553
train/SAD/9346193415975794-SAD.v17.npz,train,SAD,0.875,0.84375,0.875,0.84375,1.0,1.0,0.857986330986023,0.407470703125,0.8709677419354839,0.38028169014084506
train/SAD/979165000254969-SAD.v17.npz,train,SAD,0.875,0.875,0.8125,0.8125,1.0,1.0,0.7934765219688416,0.0841064453125,0.8,0.39215686274509803
train/SAME/005079295154089003-SAME.v17.npz,train,SAME,0.8125,0.0625,0.78125,0.03125,1.0,1.0,0.7720009684562683,0.0787353515625,0.8333333333333334,0.40816326530612246
train/SAME/0077151888593323115-SAME.v17.npz,train,SAME,0.9375,0.9375,0.03125,0.03125,1.0,1.0,0.772338330745697,0.10150146484375,0.92,0.575
train/SAME/02439415548797319-SAME.v17.npz,train,SAME,0.875,0.0625,0.875,0.0625,1.0,1.0,0.7882435321807861,0.284423828125,0.8857142857142857,0.36470588235294116
train/SAME/21942777516475864-SAME.v17.npz,train,SAME,0.5625,0.03125,0.5625,0.03125,1.0,1.0,0.7167397737503052,0.09033203125,0.6222222222222222,0.2916666666666667
train/SAME/285027381058337-SAME.v17.npz,train,SAME,0.65625,0.0625,0.65625,0.0625,1.0,1.0,0.7380836606025696,0.10302734375,0.6296296296296297,0.38636363636363635
train/SAME/36367968602282663-SAME.v17.npz,train,SAME,0.8125,0.78125,0.03125,0.0,1.0,1.0,0.845198392868042,0.28369140625,0.8095238095238095,0.29310344827586204
train/SAME/39420423979907193-SAME.v17.npz,train,SAME,0.875,0.0625,0.8125,0.0,1.0,1.0,0.7415096163749695,0.0782470703125,0.84,0.42
train/SAME/471236123701132-SAME.v17.npz,train,SAME,0.875,0.0,0.875,0.0,0.0,1.0,0.8156701326370239,0.5,0.8666666666666667,0.4727272727272727
train/SAME/48922889867293806-SAME.v17.npz,train,SAME,0.8125,0.0,0.8125,0.0,0.0,1.0,0.7265734672546387,0.1097412109375,0.7142857142857143,0.26785714285714285
train/SAME/5890477453234004-SAME.v17.npz,train,SAME,0.75,0.0,0.75,0.0,0.0,1.0,0.7704564332962036,0.0950927734375,0.7333333333333333,0.21153846153846154
train/SAME/5900201495186967-SAME.v17.npz,train,SAME,0.875,0.0,0.875,0.0,0.0,1.0,0.800666093826294,0.5,0.8461538461538461,0.4782608695652174
train/SAME/7497772531863296-SAME.v17.npz,train,SAME,0.875,0.0,0.875,0.0,0.0,1.0,0.7645482420921326,0.09130859375,0.9111111111111111,0.47126436781609193
train/SAME/8490823098987097-seedSAME.v17.npz,train,SAME,0.8125,0.0,0.8125,0.0,0.0,1.0,0.788883626461029,0.12158203125,0.8333333333333334,0.20833333333333334
train/SCHOOL/06483601782154702-SCHOOL.v17.npz,train,SCHOOL,0.84375,0.6875,0.4375,0.28125,1.0,1.0,0.7842689752578735,0.1512451171875,0.8214285714285714,0.35384615384615387
train/SCHOOL/09891286692753609-SCHOOL.v17.npz,train,SCHOOL,0.875,0.1875,0.6875,0.0,1.0,1.0,0.7624017000198364,0.075439453125,0.8837209302325582,0.5135135135135135
train/SCHOOL/16180206221904592-SCHOOL.v17.npz,train,SCHOOL,0.65625,0.53125,0.21875,0.09375,1.0,1.0,0.7437251210212708,0.0845947265625,0.6666666666666666,0.28169014084507044
train/SCHOOL/24588896302009067-SCHOOL.v17.npz,train,SCHOOL,0.875,0.75,0.875,0.75,1.0,1.0,0.6579678654670715,0.239013671875,0.8857142857142857,0.4246575342465753
train/SCHOOL/2814564048387007-SCHOOL.v17.npz,train,SCHOOL,0.875,0.875,0.875,0.875,1.0,1.0,0.7816646695137024,0.08837890625,0.9090909090909091,0.4166666666666667
train/SCHOOL/31124426927980275-seedSCHOOL.v17.npz,train,SCHOOL,0.875,0.15625,0.875,0.15625,1.0,1.0,0.7246376276016235,0.126220703125,0.8666666666666667,0.2708333333333333
train/SCHOOL/3380520143388104-SCHOOL.v17.npz,train,SCHOOL,0.96875,0.96875,0.5,0.5,1.0,1.0,0.7767407894134521,0.0943603515625,0.9705882352941176,0.6947368421052632
train/SCHOOL/44410022847934516-SCHOOL.v17.npz,train,SCHOOL,0.875,0.4375,0.84375,0.40625,1.0,1.0,0.7008663415908813,0.079345703125,0.8857142857142857,0.4189189189189189
train/SCHOOL/45776844159035135-SCHOOL.v17.npz,train,SCHOOL,0.875,0.1875,0.875,0.1875,1.0,1.0,0.7692087292671204,0.08740234375,0.8571428571428571,0.42105263157894735
train/SCHOOL/4910072855291485-SCHOOL.v17.npz,train,SCHOOL,0.9375,0.90625,0.8125,0.78125,1.0,1.0,0.7188062071800232,0.0811767578125,0.9230769230769231,0.6233766233766234
train/SCHOOL/5088472744264194-SCHOOL.v17.npz,train,SCHOOL,0.875,0.875,0.84375,0.84375,1.0,1.0,0.6917486786842346,0.0758056640625,0.9130434782608695,0.4827586206896552
train/SCHOOL/5739505297385641-SCHOOL.v17.npz,train,SCHOOL,0.875,0.875,0.25,0.25,1.0,1.0,0.7627406716346741,0.1082763671875,0.8571428571428571,0.43636363636363634
train/SCHOOL/8496754012096677-SCHOOL.v17.npz,train,SCHOOL,0.9375,0.65625,0.9375,0.65625,1.0,1.0,0.6749691367149353,0.09521484375,0.9,0.5421686746987951
train/SCHOOL/8638262994392436-SCHOOL.v17.npz,train,SCHOOL,0.8125,0.59375,0.5625,0.34375,1.0,1.0,0.7647964358329773,0.11419677734375,0.8260869565217391,0.19791666666666666
train/SCHOOL/9134558322318354-SCHOOL.v17.npz,train,SCHOOL,0.875,0.34375,0.5625,0.03125,1.0,1.0,0.6965461373329163,0.0943603515625,0.68,0.2537313432835821
train/SCHOOL/9528626762979313-SCHOOL.v17.npz,train,SCHOOL,0.875,0.78125,0.875,0.78125,1.0,1.0,0.7930484414100647,0.0784912109375,0.8947368421052632,0.4358974358974359
train/SEE/01973467612046309-SEE.v17.npz,train,SEE,0.875,0.0,0.875,0.0,0.0,1.0,0.8234747648239136,0.1478271484375,0.8461538461538461,0.3235294117647059
train/SEE/05469295194551127-SEE.v17.npz,train,SEE,0.875,0.125,0.8125,0.0625,1.0,1.0,0.7499370574951172,0.088623046875,0.8857142857142857,0.4025974025974026
train/SEE/24962171644696074-SEE.v17.npz,train,SEE,0.875,0.0625,0.8125,0.0,1.0,1.0,0.8032383322715759,0.390380859375,0.8518518518518519,0.46
train/SEE/2739015087815422-SEE.v17.npz,train,SEE,0.875,0.0,0.875,0.0,0.0,1.0,0.8255181312561035,0.5,0.8461538461538461,0.4
train/SEE/42464010618997516-SEE.v17.npz,train,SEE,0.875,0.0625,0.8125,0.0,1.0,1.0,0.754559338092804,0.1070556640625,0.9090909090909091,0.4166666666666667
train/SEE/427530694463526-SEE.v17.npz,train,SEE,0.875,0.875,0.0,0.0,1.0,0.0,0.7864567041397095,0.08837890625,0.9090909090909091,0.4878048780487805
train/SEE/4342737241901915-SEE.v17.npz,train,SEE,0.9375,0.9375,0.03125,0.03125,1.0,1.0,0.7685546875,0.0926513671875,0.9166666666666666,0.5641025641025641
train/SEE/5211790905432687-SEE.v17.npz,train,SEE,0.875,0.03125,0.875,0.03125,1.0,1.0,0.7686282396316528,0.08447265625,0.9024390243902439,0.4805194805194805
train/SEE/6126331658791906-SEE.v17.npz,train,SEE,0.8125,0.0,0.8125,0.0,0.0,1.0,0.8252583742141724,0.5,0.8260869565217391,0.36538461538461536
train/SEE/6589458102490988-SEE.v17.npz,train,SEE,0.875,0.0,0.875,0.0,0.0,1.0,0.7515950798988342,0.0966796875,0.8372093023255814,0.375
train/SEE/682277049268821-SEE.v17.npz,train,SEE,0.875,0.875,0.0,0.0,1.0,0.0,0.8319578766822815,0.17431640625,0.875,0.4666666666666667
train/SEE/7610787111957336-SEE.v17.npz,train,SEE,0.75,0.0625,0.75,0.0625,1.0,1.0,0.7747449278831482,0.08935546875,0.75,0.21428571428571427
train/SEE/7869034994705406-SEE.v17.npz,train,SEE,0.8125,0.0625,0.78125,0.03125,1.0,1.0,0.7455250024795532,0.0810546875,0.8297872340425532,0.5
train/SEE/8530152644522973-seedSEE.v17.npz,train,SEE,0.875,0.03125,0.84375,0.0,1.0,1.0,0.7901241183280945,0.084716796875,0.8974358974358975,0.3645833333333333
train/SEE/9386805628062223-SEE.v17.npz,train,SEE,0.875,0.0625,0.8125,0.0,1.0,1.0,0.7907177209854126,0.095458984375,0.84,0.3387096774193548
train/SICK/06509213312274453-SICK.v17.npz,train,SICK,0.875,0.875,0.0625,0.0625,1.0,1.0,0.7535013556480408,0.1221923828125,0.8461538461538461,0.46808510638297873
train/SICK/10206502257817629-SICK.v17.npz,train,SICK,0.875,0.84375,0.6875,0.65625,1.0,1.0,0.7569702863693237,0.076416015625,0.8823529411764706,0.3125
train/SICK/2393498289810021-SICK.v17.npz,train,SICK,0.875,0.75,0.875,0.75,1.0,1.0,0.8477109670639038,0.10888671875,0.8709677419354839,0.38571428571428573
train/SICK/239829373517368-SICK.v17.npz,train,SICK,0.59375,0.125,0.5625,0.09375,1.0,1.0,0.6706330180168152,0.0789794921875,0.6,0.4891304347826087
train/SICK/346347810799994-SICK.v17.npz,train,SICK,0.53125,0.5,0.53125,0.5,1.0,1.0,0.7649669051170349,0.1331787109375,0.5869565217391305,0.28125
train/SICK/48675740621516783-SICK.v17.npz,train,SICK,0.8125,0.625,0.8125,0.625,1.0,1.0,0.7904714941978455,0.113037109375,0.8333333333333334,0.31746031746031744
train/SICK/5954902678633454-SICK.v17.npz,train,SICK,0.875,0.875,0.0,0.0,1.0,0.0,0.7145308256149292,0.076416015625,0.8333333333333334,0.43103448275862066
train/SICK/5994541369927644-SICK.v17.npz,train,SICK,0.9375,0.9375,0.4375,0.4375,1.0,1.0,0.7564429640769958,0.0911865234375,0.9523809523809523,0.9302325581395349
train/SICK/6022729155127093-SICK.v17.npz,train,SICK,0.875,0.875,0.78125,0.78125,1.0,1.0,0.816031277179718,0.0806884765625,0.8918918918918919,0.34375
train/SICK/6714893583747881-SICK.v17.npz,train,SICK,0.8125,0.75,0.8125,0.75,1.0,1.0,0.7245386838912964,0.1185302734375,0.8181818181818182,0.33962264150943394
train/SICK/689651243355925-SICK.v17.npz,train,SICK,0.875,0.46875,0.875,0.46875,1.0,1.0,0.7828310132026672,0.08349609375,0.8709677419354839,0.574468085106383
train/SICK/7468545549250416-SICK.v17.npz,train,SICK,0.875,0.46875,0.8125,0.40625,1.0,1.0,0.7760677337646484,0.08367919921875,0.8974358974358975,0.47297297297297297
train/SICK/7809273250779392-seedSICK.v17.npz,train,SICK,0.375,0.34375,0.3125,0.28125,1.0,1.0,0.6862010955810547,0.1065673828125,0.38333333333333336,0.23958333333333334
train/SICK/9005893183984361-SICK.v17.npz,train,SICK,0.9375,0.9375,0.875,0.875,1.0,1.0,0.8030309081077576,0.08642578125,0.9166666666666666,0.4782608695652174
train/SIGN/05227033977936646-SIGN.v17.npz,train,SIGN,0.875,0.875,0.875,0.875,1.0,1.0,0.8597005605697632,0.0902099609375,0.9148936170212766,0.524390243902439
train/SIGN/06057478837138319-SIGN.v17.npz,train,SIGN,0.875,0.8125,0.84375,0.78125,1.0,1.0,0.8705529570579529,0.2142333984375,0.875,0.4375
train/SIGN/10154165727018061-SIGN.v17.npz,train,SIGN,0.875,0.71875,0.875,0.71875,1.0,1.0,0.8616385459899902,0.099365234375,0.8974358974358975,0.546875
train/SIGN/1656110224741969-SIGN.v17.npz,train,SIGN,0.875,0.6875,0.875,0.6875,1.0,1.0,0.8666889667510986,0.08331298828125,0.8888888888888888,0.3950617283950617
train/SIGN/22883455904103656-SIGN.v17.npz,train,SIGN,0.875,0.8125,0.8125,0.75,1.0,1.0,0.8184540867805481,0.0792236328125,0.9130434782608695,0.46153846153846156
train/SIGN/23118704675352353-SIGN.v17.npz,train,SIGN,0.8125,0.78125,0.6875,0.65625,1.0,1.0,0.8059856295585632,0.1312255859375,0.8181818181818182,0.43902439024390244
train/SIGN/2522962355824774-SIGN.v17.npz,train,SIGN,0.9375,0.75,0.9375,0.75,1.0,1.0,0.8330195546150208,0.1094970703125,0.9166666666666666,0.6111111111111112
train/SIGN/3925269953820827-SIGN.v17.npz,train,SIGN,0.875,0.875,0.875,0.875,1.0,1.0,0.7962960004806519,0.0802001953125,0.9,0.375
train/SIGN/4696967344578724-SIGN.v17.npz,train,SIGN,0.875,0.4375,0.84375,0.40625,1.0,1.0,0.8684836030006409,0.5,0.8571428571428571,0.4897959183673469
train/SIGN/5691074786328454-seedSIGN.v17.npz,train,SIGN,0.875,0.84375,0.875,0.84375,1.0,1.0,0.8252909779548645,0.123291015625,0.8709677419354839,0.28125
train/SIGN/742342157322158-SIGN.v17.npz,train,SIGN,0.875,0.8125,0.875,0.8125,1.0,1.0,0.8005490303039551,0.078369140625,0.9111111111111111,0.5061728395061729
train/SIGN/8877340171713295-SIGN.v17.npz,train,SIGN,0.9375,0.65625,0.875,0.59375,1.0,1.0,0.8134177327156067,0.08642578125,0.8979591836734694,0.5238095238095238
train/SIGN/8936148680464566-SIGN.v17.npz,train,SIGN,0.875,0.71875,0.875,0.71875,1.0,1.0,0.844109833240509,0.0777587890625,0.8823529411764706,0.5
train/SIGN/9039030666503207-SIGN.v17.npz,train,SIGN,0.9375,0.90625,0.9375,0.90625,1.0,1.0,0.8201435804367065,0.0828857421875,0.9259259259259259,0.5208333333333334
train/SIGN/9082211785363523-SIGN.v17.npz,train,SIGN,0.875,0.84375,0.84375,0.8125,1.0,1.0,0.834357500076294,0.216064453125,0.8666666666666667,0.3466666666666667
train/SLEEP/016569277193326126-SLEEP.v17.npz,train,SLEEP,0.8125,0.8125,0.15625,0.15625,1.0,1.0,0.7860284447669983,0.1756591796875,0.8181818181818182,0.1875
train/SLEEP/2117342026115856-SLEEP.v17.npz,train,SLEEP,0.875,0.15625,0.84375,0.125,1.0,1.0,0.757224977016449,0.0755615234375,0.9047619047619048,0.41304347826086957
train/SLEEP/24289224539723375-SLEEP.v17.npz,train,SLEEP,0.875,0.0,0.875,0.0,0.0,1.0,0.7581839561462402,0.0806884765625,0.8620689655172413,0.44642857142857145
train/SLEEP/24375109516725524-SLEEP.v17.npz,train,SLEEP,0.75,0.09375,0.71875,0.0625,1.0,1.0,0.7277692556381226,0.102783203125,0.7619047619047619,0.34782608695652173
train/SLEEP/28568795533708613-seedSLEEP.v17.npz,train,SLEEP,0.8125,0.0625,0.78125,0.03125,1.0,1.0,0.7814797759056091,0.1292724609375,0.8333333333333334,0.20833333333333334
train/SLEEP/35188429123944-SLEEP.v17.npz,train,SLEEP,0.875,0.0,0.875,0.0,0.0,1.0,0.7907896041870117,0.170166015625,0.8571428571428571,0.3582089552238806
train/SLEEP/6811391071349302-SLEEP.v17.npz,train,SLEEP,0.875,0.875,0.03125,0.03125,1.0,1.0,0.7630111575126648,0.076416015625,0.8461538461538461,0.4583333333333333
train/SLEEP/7642314470248142-SLEEP.v17.npz,train,SLEEP,0.875,0.09375,0.875,0.09375,1.0,1.0,0.8202100396156311,0.1689453125,0.8709677419354839,0.28125
train/SLEEP/7971194940709927-SLEEP.v17.npz,train,SLEEP,0.875,0.125,0.875,0.125,1.0,1.0,0.7004340887069702,0.1121826171875,0.8918918918918919,0.36666666666666664
train/SLEEP/8262299304164866-SLEEP.v17.npz,train,SLEEP,0.875,0.71875,0.15625,0.0,1.0,1.0,0.7380239367485046,0.11614990234375,0.7857142857142857,0.22916666666666666
train/SLEEP/82979631907834-SLEEP.v17.npz,train,SLEEP,0.8125,0.1875,0.78125,0.15625,1.0,1.0,0.739838182926178,0.0982666015625,0.8181818181818182,0.3673469387755102
train/SLEEP/9202711012693181-SLEEP.v17.npz,train,SLEEP,0.875,0.0625,0.8125,0.0,1.0,1.0,0.7528485655784607,0.122314453125,0.8461538461538461,0.2716049382716049
train/SMALL/08785252118795328-SMALL.v17.npz,train,SMALL,0.9375,0.875,0.9375,0.875,1.0,1.0,0.808701753616333,0.0882568359375,0.9322033898305084,0.625
train/SMALL/12263814955166064-SMALL.v17.npz,train,SMALL,0.875,0.6875,0.875,0.6875,1.0,1.0,0.8531139492988586,0.5,0.8666666666666667,0.52
train/SMALL/17606509610897247-SMALL.v17.npz,train,SMALL,0.875,0.8125,0.84375,0.78125,1.0,1.0,0.8572602868080139,0.087890625,0.9111111111111111,0.4270833333333333
train/SMALL/297683528773413-SMALL.v17.npz,train,SMALL,0.875,0.8125,0.8125,0.75,1.0,1.0,0.8032671213150024,0.081787109375,0.9111111111111111,0.5324675324675324
train/SMALL/3161548976113897-SMALL.v17.npz,train,SMALL,0.875,0.875,0.71875,0.71875,1.0,1.0,0.8162153959274292,0.086181640625,0.8620689655172413,0.5319148936170213
train/SMALL/43505759423144474-SMALL.v17.npz,train,SMALL,1.0,1.0,0.40625,0.40625,1.0,1.0,0.806695818901062,0.0794677734375,1.0,1.0
train/SMALL/4730005203157246-seedSMALL.v17.npz,train,SMALL,0.6875,0.65625,0.625,0.59375,1.0,1.0,0.7804766893386841,0.0943603515625,0.6842105263157895,0.40625
train/SMALL/49787709398675717-SMALL.v17.npz,train,SMALL,0.875,0.84375,0.75,0.71875,1.0,1.0,0.756864070892334,0.0760498046875,0.8307692307692308,0.5625
train/SMALL/5278443932118966-SMALL.v17.npz,train,SMALL,0.875,0.84375,0.875,0.84375,1.0,1.0,0.800661027431488,0.105224609375,0.9,0.43902439024390244
train/SMALL/5322570103859836-SMALL.v17.npz,train,SMALL,0.875,0.84375,0.8125,0.78125,1.0,1.0,0.8399698734283447,0.5,0.8620689655172413,0.4098360655737705
train/SMALL/5364358287706597-SMALL.v17.npz,train,SMALL,0.875,0.78125,0.875,0.78125,1.0,1.0,0.8685649037361145,0.089599609375,0.8857142857142857,0.5535714285714286
train/SMALL/5446958870984302-SMALL.v17.npz,train,SMALL,0.875,0.875,0.875,0.875,1.0,1.0,0.8267427682876587,0.0797119140625,0.8974358974358975,0.47297297297297297
train/SMALL/7388125968431167-SMALL.v17.npz,train,SMALL,0.8125,0.71875,0.78125,0.6875,1.0,1.0,0.8086792230606079,0.1123046875,0.7727272727272727,0.4857142857142857
train/SMALL/7773877074443272-SMALL.v17.npz,train,SMALL,0.875,0.8125,0.8125,0.75,1.0,1.0,0.8526563048362732,0.15380859375,0.8888888888888888,0.5
train/SMALL/823557454867716-SMALL.v17.npz,train,SMALL,0.8125,0.8125,0.625,0.625,1.0,1.0,0.8043696880340576,0.08837890625,0.7777777777777778,0.358974358974359
train/SMALL/9278234566473478-SMALL.v17.npz,train,SMALL,0.8125,0.6875,0.8125,0.6875,1.0,1.0,0.7079587578773499,0.0987548828125,0.7777777777777778,0.3111111111111111
train/SORRY/09933901999031058-SORRY.v17.npz,train,SORRY,0.875,0.0625,0.875,0.0625,1.0,1.0,0.7750780582427979,0.2061767578125,0.9,0.4235294117647059
train/SORRY/1636390875008531-SORRY.v17.npz,train,SORRY,0.8125,0.0,0.8125,0.0,0.0,1.0,0.734229326248169,0.11376953125,0.8095238095238095,0.38636363636363635
train/SORRY/2413023602974027-SORRY.v17.npz,train,SORRY,0.9375,0.03125,0.9375,0.03125,1.0,1.0,0.7442817687988281,0.07568359375,0.8596491228070176,0.5568181818181818
train/SORRY/29761682879368934-SORRY.v17.npz,train,SORRY,0.875,0.0,0.875,0.0,0.0,1.0,0.7846582531929016,0.0770263671875,0.85,0.5483870967741935
train/SORRY/46389552341659956-SORRY.v17.npz,train,SORRY,0.9375,0.9375,0.0,0.0,1.0,0.0,0.7630321979522705,0.13525390625,0.9259259259259259,0.5952380952380952
train/SORRY/5865603235099206-SORRY.v17.npz,train,SORRY,0.875,0.0625,0.875,0.0625,1.0,1.0,0.7492733001708984,0.09326171875,0.9,0.6792452830188679
train/SORRY/589235585874496-SORRY.v17.npz,train,SORRY,0.875,0.0,0.875,0.0,0.0,1.0,0.7479925751686096,0.1766357421875,0.8333333333333334,0.38461538461538464
train/SORRY/62778761952392-SORRY.v17.npz,train,SORRY,0.875,0.0625,0.875,0.0625,1.0,1.0,0.8072906732559204,0.5,0.8837209302325582,0.5066666666666667
