split,class_index,canonical_label,raw_gloss,asl_lex_code,participant,video,archive_member,destination,compressed_bytes,uncompressed_bytes,zip_crc32,zip_header_offset,zip_compression
val,37,WAIT,WAIT,B_02_016,P21,5419469718181713-WAIT.mp4,ASL_Citizen/videos/5419469718181713-WAIT.mp4,data/local/citizen100_v17/raw/val/WAIT/5419469718181713-WAIT.mp4,341186,370232,92524011,39647491379,8
val,37,WAIT,WAIT,B_02_016,P26,6368510219023522-WAIT.mp4,ASL_Citizen/videos/6368510219023522-WAIT.mp4,data/local/citizen100_v17/raw/val/WAIT/6368510219023522-WAIT.mp4,475403,516384,b118014d,19771839146,8
val,38,TRY,TRY,B_02_034,P12,37104021449951063-TRY.mp4,ASL_Citizen/videos/37104021449951063-TRY.mp4,data/local/citizen100_v17/raw/val/TRY/37104021449951063-TRY.mp4,335027,362708,b9e7f6ab,34435326843,8
val,38,TRY,TRY,B_02_034,P39,5485151185334087-TRY.mp4,ASL_Citizen/videos/5485151185334087-TRY.mp4,data/local/citizen100_v17/raw/val/TRY/5485151185334087-TRY.mp4,761507,819707,51492b80,8610951294,8
val,38,TRY,TRY,B_02_034,P26,9529591246592137-TRY.mp4,ASL_Citizen/videos/9529591246592137-TRY.mp4,data/local/citizen100_v17/raw/val/TRY/9529591246592137-TRY.mp4,370628,402845,96949049,17899683124,8
val,38,TRY,TRY,B_02_034,P21,976267105576786-TRY.mp4,ASL_Citizen/videos/976267105576786-TRY.mp4,data/local/citizen100_v17/raw/val/TRY/976267105576786-TRY.mp4,374728,405813,5771415b,39244557964,8
val,39,USE,USE,D_03_043,P26,40566688920405136-USE.mp4,ASL_Citizen/videos/40566688920405136-USE.mp4,data/local/citizen100_v17/raw/val/USE/40566688920405136-USE.mp4,579220,626628,38d9be76,8516010630,8
val,39,USE,USE,D_03_043,P21,48272868300094873-USE.mp4,ASL_Citizen/videos/48272868300094873-USE.mp4,data/local/citizen100_v17/raw/val/USE/48272868300094873-USE.mp4,369009,399061,919b5696,12470320142,8
val,39,USE,USE,D_03_043,P39,4873719527704967-USE.mp4,ASL_Citizen/videos/4873719527704967-USE.mp4,data/local/citizen100_v17/raw/val/USE/4873719527704967-USE.mp4,746126,811741,e6efb2e3,30492073260,8
val,39,USE,USE,D_03_043,P26,8580759575418431-USE.mp4,ASL_Citizen/videos/8580759575418431-USE.mp4,data/local/citizen100_v17/raw/val/USE/8580759575418431-USE.mp4,487723,530246,f0e87463,38381058137,8
val,40,MAKE,MAKE,C_01_032,P39,16526106983233912-MAKE.mp4,ASL_Citizen/videos/16526106983233912-MAKE.mp4,data/local/citizen100_v17/raw/val/MAKE/16526106983233912-MAKE.mp4,993506,1079998,7aa347a3,32798600156,8
val,40,MAKE,MAKE,C_01_032,P21,564947980586459-MAKE.mp4,ASL_Citizen/videos/564947980586459-MAKE.mp4,data/local/citizen100_v17/raw/val/MAKE/564947980586459-MAKE.mp4,315882,342170,96af515d,8963631928,8
val,40,MAKE,MAKE,C_01_032,P12,659969610986546-MAKE.mp4,ASL_Citizen/videos/659969610986546-MAKE.mp4,data/local/citizen100_v17/raw/val/MAKE/659969610986546-MAKE.mp4,322217,350989,cc46167f,11992715915,8
val,40,MAKE,MAKE,C_01_032,P26,932244226778085-MAKE.mp4,ASL_Citizen/videos/932244226778085-MAKE.mp4,data/local/citizen100_v17/raw/val/MAKE/932244226778085-MAKE.mp4,362305,394992,d53f0942,8482843016,8
val,41,FIND,FIND,B_03_076,P12,5240887216596288-FIND.mp4,ASL_Citizen/videos/5240887216596288-FIND.mp4,data/local/citizen100_v17/raw/val/FIND/5240887216596288-FIND.mp4,359704,390477,522f16a2,1892489662,8
val,41,FIND,FIND,B_03_076,P39,7686495998498704-FIND.mp4,ASL_Citizen/videos/7686495998498704-FIND.mp4,data/local/citizen100_v17/raw/val/FIND/7686495998498704-FIND.mp4,799477,869864,fc56f7d4,40338913577,8
val,41,FIND,FIND,B_03_076,P26,8852468091800154-FIND.mp4,ASL_Citizen/videos/8852468091800154-FIND.mp4,data/local/citizen100_v17/raw/val/FIND/8852468091800154-FIND.mp4,314254,343781,9f291063,15643112660,8
val,41,FIND,FIND,B_03_076,P21,9952746480983969-FIND.mp4,ASL_Citizen/videos/9952746480983969-FIND.mp4,data/local/citizen100_v17/raw/val/FIND/9952746480983969-FIND.mp4,289332,314968,80ea54e5,30982057288,8
val,42,SEE,SEE,C_02_030,P26,6449291006787454-SEE.mp4,ASL_Citizen/videos/6449291006787454-SEE.mp4,data/local/citizen100_v17/raw/val/SEE/6449291006787454-SEE.mp4,360794,394065,a4dfc5a8,25553087182,8
val,42,SEE,SEE,C_02_030,P21,680337953755801-SEE.mp4,ASL_Citizen/videos/680337953755801-SEE.mp4,data/local/citizen100_v17/raw/val/SEE/680337953755801-SEE.mp4,338747,366712,528d24c5,10384392510,8
val,42,SEE,SEE,C_02_030,P39,9233469754453538-SEE.mp4,ASL_Citizen/videos/9233469754453538-SEE.mp4,data/local/citizen100_v17/raw/val/SEE/9233469754453538-SEE.mp4,699063,760823,fed0fa6c,41816618056,8
val,43,HEAR,HEAR2,J_02_006,P39,39452534330124855-HEAR 2.mp4,ASL_Citizen/videos/39452534330124855-HEAR 2.mp4,data/local/citizen100_v17/raw/val/HEAR/39452534330124855-HEAR 2.mp4,772509,833438,1546a434,20903724560,8
val,43,HEAR,HEAR2,J_02_006,P26,5113055241755604-HEAR 2.mp4,ASL_Citizen/videos/5113055241755604-HEAR 2.mp4,data/local/citizen100_v17/raw/val/HEAR/5113055241755604-HEAR 2.mp4,481042,519649,95bd68a4,29885448105,8
val,43,HEAR,HEAR2,J_02_006,P39,6238919375722007-HEAR 2.mp4,ASL_Citizen/videos/6238919375722007-HEAR 2.mp4,data/local/citizen100_v17/raw/val/HEAR/6238919375722007-HEAR 2.mp4,656227,714552,0b542151,13548125018,8
val,43,HEAR,HEAR2,J_02_006,P21,7514958791255617-HEAR 2.mp4,ASL_Citizen/videos/7514958791255617-HEAR 2.mp4,data/local/citizen100_v17/raw/val/HEAR/7514958791255617-HEAR 2.mp4,434323,471978,ad06708b,36045602712,8
val,44,LISTEN,LISTEN,K_01_117,P21,0958329946193539-LISTEN.mp4,ASL_Citizen/videos/0958329946193539-LISTEN.mp4,data/local/citizen100_v17/raw/val/LISTEN/0958329946193539-LISTEN.mp4,380397,411764,3d981e99,25948630997,8
val,44,LISTEN,LISTEN,K_01_117,P26,09690524293915481-LISTEN.mp4,ASL_Citizen/videos/09690524293915481-LISTEN.mp4,data/local/citizen100_v17/raw/val/LISTEN/09690524293915481-LISTEN.mp4,356393,385578,18f2ea6f,7734523163,8
val,44,LISTEN,LISTEN,K_01_117,P39,1493429103533752-LISTEN.mp4,ASL_Citizen/videos/1493429103533752-LISTEN.mp4,data/local/citizen100_v17/raw/val/LISTEN/1493429103533752-LISTEN.mp4,1077157,1170713,5dcddc8f,1305503660,8
val,44,LISTEN,LISTEN,K_01_117,P5,6604264517646619-LISTEN.mp4,ASL_Citizen/videos/6604264517646619-LISTEN.mp4,data/local/citizen100_v17/raw/val/LISTEN/6604264517646619-LISTEN.mp4,675387,735289,f36b3c6d,4313455626,8
val,44,LISTEN,LISTEN,K_01_117,P21,7218118759840897-LISTEN.mp4,ASL_Citizen/videos/7218118759840897-LISTEN.mp4,data/local/citizen100_v17/raw/val/LISTEN/7218118759840897-LISTEN.mp4,368836,401753,58cb420e,30687136606,8
val,44,LISTEN,LISTEN,K_01_117,P39,7814797814030179-LISTEN.mp4,ASL_Citizen/videos/7814797814030179-LISTEN.mp4,data/local/citizen100_v17/raw/val/LISTEN/7814797814030179-LISTEN.mp4,707826,762218,b04c4932,41742631709,8
val,45,TALK,TALK1,C_01_008,P26,3247908414583549-TALK.mp4,ASL_Citizen/videos/3247908414583549-TALK.mp4,data/local/citizen100_v17/raw/val/TALK/3247908414583549-TALK.mp4,364334,396558,c561aa20,31136384215,8
val,45,TALK,TALK1,C_01_008,P21,5400379655254408-TALK.mp4,ASL_Citizen/videos/5400379655254408-TALK.mp4,data/local/citizen100_v17/raw/val/TALK/5400379655254408-TALK.mp4,281455,305730,cd7ffd7f,8154653212,8
val,45,TALK,TALK1,C_01_008,P12,6877385827972768-TALK.mp4,ASL_Citizen/videos/6877385827972768-TALK.mp4,data/local/citizen100_v17/raw/val/TALK/6877385827972768-TALK.mp4,288933,313685,37e14955,33832942433,8
val,45,TALK,TALK1,C_01_008,P39,873026373390853-TALK.mp4,ASL_Citizen/videos/873026373390853-TALK.mp4,data/local/citizen100_v17/raw/val/TALK/873026373390853-TALK.mp4,1163706,1262013,135455fe,7755330668,8
val,46,TELL,TELL,C_02_013,P39,030859863529683285-TELL.mp4,ASL_Citizen/videos/030859863529683285-TELL.mp4,data/local/citizen100_v17/raw/val/TELL/030859863529683285-TELL.mp4,915172,995933,89df83d3,13534727173,8
val,46,TELL,TELL,C_02_013,P21,39911303417002464-TELL.mp4,ASL_Citizen/videos/39911303417002464-TELL.mp4,data/local/citizen100_v17/raw/val/TELL/39911303417002464-TELL.mp4,246261,267407,4d419249,5812475473,8
val,46,TELL,TELL,C_02_013,P26,7980791622967522-TELL.mp4,ASL_Citizen/videos/7980791622967522-TELL.mp4,data/local/citizen100_v17/raw/val/TELL/7980791622967522-TELL.mp4,416180,453909,f99b4f61,23034426946,8
val,47,ASK,ASK,B_02_023,P39,0773952609683628-ASK.mp4,ASL_Citizen/videos/0773952609683628-ASK.mp4,data/local/citizen100_v17/raw/val/ASK/0773952609683628-ASK.mp4,991830,1077652,f564e34c,10157238692,8
val,47,ASK,ASK,B_02_023,P21,2490150449515618-ASK.mp4,ASL_Citizen/videos/2490150449515618-ASK.mp4,data/local/citizen100_v17/raw/val/ASK/2490150449515618-ASK.mp4,299265,325216,70de7c67,10775960527,8
val,47,ASK,ASK,B_02_023,P12,6370702900476413-ASK.mp4,ASL_Citizen/videos/6370702900476413-ASK.mp4,data/local/citizen100_v17/raw/val/ASK/6370702900476413-ASK.mp4,302421,328362,58275ac4,8312773806,8
val,47,ASK,ASK,B_02_023,P26,7016774114845865-ASK.mp4,ASL_Citizen/videos/7016774114845865-ASK.mp4,data/local/citizen100_v17/raw/val/ASK/7016774114845865-ASK.mp4,298018,325884,e5fed38f,39809183082,8
val,48,ANSWER,ANSWER,E_03_065,P39,17262273091142677-ANSWER.mp4,ASL_Citizen/videos/17262273091142677-ANSWER.mp4,data/local/citizen100_v17/raw/val/ANSWER/17262273091142677-ANSWER.mp4,888532,964054,f6cb18cb,20916656251,8
val,48,ANSWER,ANSWER,E_03_065,P26,3079689898404949-ANSWER.mp4,ASL_Citizen/videos/3079689898404949-ANSWER.mp4,data/local/citizen100_v17/raw/val/ANSWER/3079689898404949-ANSWER.mp4,355406,385144,33d53602,2664928798,8
val,48,ANSWER,ANSWER,E_03_065,P21,7920606155423167-ANSWER.mp4,ASL_Citizen/videos/7920606155423167-ANSWER.mp4,data/local/citizen100_v17/raw/val/ANSWER/7920606155423167-ANSWER.mp4,351030,379010,a5968926,30506532089,8
val,49,LEARN,LEARN,B_01_042,P12,35455702192899774-LEARN.mp4,ASL_Citizen/videos/35455702192899774-LEARN.mp4,data/local/citizen100_v17/raw/val/LEARN/35455702192899774-LEARN.mp4,414509,449365,1ed5c9ae,2774749717,8
val,49,LEARN,LEARN,B_01_042,P21,3587550824558683-LEARN.mp4,ASL_Citizen/videos/3587550824558683-LEARN.mp4,data/local/citizen100_v17/raw/val/LEARN/3587550824558683-LEARN.mp4,510527,553651,f641be10,16642574372,8
val,49,LEARN,LEARN,B_01_042,P26,6755549258971778-LEARN.mp4,ASL_Citizen/videos/6755549258971778-LEARN.mp4,data/local/citizen100_v17/raw/val/LEARN/6755549258971778-LEARN.mp4,464768,503711,6f3197f6,10310413767,8
val,49,LEARN,LEARN,B_01_042,P39,9349267580836926-LEARN.mp4,ASL_Citizen/videos/9349267580836926-LEARN.mp4,data/local/citizen100_v17/raw/val/LEARN/9349267580836926-LEARN.mp4,965744,1050223,38de0f9c,6455819389,8
val,50,WORK,WORK,B_03_059,P39,4328643376522927-WORK.mp4,ASL_Citizen/videos/4328643376522927-WORK.mp4,data/local/citizen100_v17/raw/val/WORK/4328643376522927-WORK.mp4,898305,974186,72eb68a5,19075410567,8
val,50,WORK,WORK,B_03_059,P26,6072418103340411-WORK.mp4,ASL_Citizen/videos/6072418103340411-WORK.mp4,data/local/citizen100_v17/raw/val/WORK/6072418103340411-WORK.mp4,509235,551938,18e9818d,3136612374,8
val,50,WORK,WORK,B_03_059,P21,8290350631082379-WORK.mp4,ASL_Citizen/videos/8290350631082379-WORK.mp4,data/local/citizen100_v17/raw/val/WORK/8290350631082379-WORK.mp4,377324,407776,c6f4a1ef,4676159162,8
val,51,READ,READ,A_01_022,P39,039314365088337855-READ.mp4,ASL_Citizen/videos/039314365088337855-READ.mp4,data/local/citizen100_v17/raw/val/READ/039314365088337855-READ.mp4,839528,907745,43e3944c,161466001,8
val,51,READ,READ,A_01_022,P12,21828575560875674-READ.mp4,ASL_Citizen/videos/21828575560875674-READ.mp4,data/local/citizen100_v17/raw/val/READ/21828575560875674-READ.mp4,393091,427375,22f014dc,31164976019,8
val,51,READ,READ,A_01_022,P21,8156740964285663-READ.mp4,ASL_Citizen/videos/8156740964285663-READ.mp4,data/local/citizen100_v17/raw/val/READ/8156740964285663-READ.mp4,365382,395384,2ad4a207,30658195053,8
val,51,READ,READ,A_01_022,P26,9629079342867501-READ.mp4,ASL_Citizen/videos/9629079342867501-READ.mp4,data/local/citizen100_v17/raw/val/READ/9629079342867501-READ.mp4,614276,668417,5ee4edeb,34405272742,8
val,52,WRITE,WRITE,D_01_051,P39,4950540994948227-WRITE.mp4,ASL_Citizen/videos/4950540994948227-WRITE.mp4,data/local/citizen100_v17/raw/val/WRITE/4950540994948227-WRITE.mp4,784695,852059,cbf384e7,26572609280,8
val,52,WRITE,WRITE,D_01_051,P21,8379501891533077-WRITE.mp4,ASL_Citizen/videos/8379501891533077-WRITE.mp4,data/local/citizen100_v17/raw/val/WRITE/8379501891533077-WRITE.mp4,436454,473081,5b791f80,35666745413,8
val,52,WRITE,WRITE,D_01_051,P26,9207650208931104-WRITE.mp4,ASL_Citizen/videos/9207650208931104-WRITE.mp4,data/local/citizen100_v17/raw/val/WRITE/9207650208931104-WRITE.mp4,380204,413459,f99a4ec4,13164892196,8
val,53,EAT,EAT1,B_02_002,P39,009883456113471967-EAT.mp4,ASL_Citizen/videos/009883456113471967-EAT.mp4,data/local/citizen100_v17/raw/val/EAT/009883456113471967-EAT.mp4,993877,1078635,6199caf4,9093262453,8
val,53,EAT,EAT1,B_02_002,P21,0392835216734122-EAT.mp4,ASL_Citizen/videos/0392835216734122-EAT.mp4,data/local/citizen100_v17/raw/val/EAT/0392835216734122-EAT.mp4,353938,382962,b1f00542,21716779790,8
val,53,EAT,EAT1,B_02_002,P5,744008724339543-EAT.mp4,ASL_Citizen/videos/744008724339543-EAT.mp4,data/local/citizen100_v17/raw/val/EAT/744008724339543-EAT.mp4,482251,522981,44d86a47,15497015237,8
val,53,EAT,EAT1,B_02_002,P26,8779902440064791-EAT.mp4,ASL_Citizen/videos/8779902440064791-EAT.mp4,data/local/citizen100_v17/raw/val/EAT/8779902440064791-EAT.mp4,448684,487839,b6a99cad,27691501465,8
val,54,DRINK,DRINK1,B_02_012,P26,37918472044314444-DRINK.mp4,ASL_Citizen/videos/37918472044314444-DRINK.mp4,data/local/citizen100_v17/raw/val/DRINK/37918472044314444-DRINK.mp4,311752,339269,9ee66d36,32169136795,8
val,54,DRINK,DRINK1,B_02_012,P12,7071450710791192-DRINK.mp4,ASL_Citizen/videos/7071450710791192-DRINK.mp4,data/local/citizen100_v17/raw/val/DRINK/7071450710791192-DRINK.mp4,307912,333858,935c81b4,13983361117,8
val,54,DRINK,DRINK1,B_02_012,P39,7313509467149351-DRINK.mp4,ASL_Citizen/videos/7313509467149351-DRINK.mp4,data/local/citizen100_v17/raw/val/DRINK/7313509467149351-DRINK.mp4,710373,772165,c8b9f6cd,9363935116,8
val,54,DRINK,DRINK1,B_02_012,P21,8038145060553852-DRINK.mp4,ASL_Citizen/videos/8038145060553852-DRINK.mp4,data/local/citizen100_v17/raw/val/DRINK/8038145060553852-DRINK.mp4,284008,308938,baa79fe9,37058377307,8
val,55,WATER,WATER,A_02_031,P39,03174577769237463-WATER.mp4,ASL_Citizen/videos/03174577769237463-WATER.mp4,data/local/citizen100_v17/raw/val/WATER/03174577769237463-WATER.mp4,1114297,1209841,b3a07244,28375979582,8
val,55,WATER,WATER,A_02_031,P21,414141284745577-WATER.mp4,ASL_Citizen/videos/414141284745577-WATER.mp4,data/local/citizen100_v17/raw/val/WATER/414141284745577-WATER.mp4,340895,368885,b8d33dc3,42217762344,8
val,55,WATER,WATER,A_02_031,P5,7530258985595248-WATER.mp4,ASL_Citizen/videos/7530258985595248-WATER.mp4,data/local/citizen100_v17/raw/val/WATER/7530258985595248-WATER.mp4,637412,691516,72d4dac0,36418934856,8
val,55,WATER,WATER,A_02_031,P26,9850177164607337-WATER.mp4,ASL_Citizen/videos/9850177164607337-WATER.mp4,data/local/citizen100_v17/raw/val/WATER/9850177164607337-WATER.mp4,406696,439572,25f82095,26661599564,8
val,56,SLEEP,SLEEP,B_03_037,P5,32838564647007873-SLEEP.mp4,ASL_Citizen/videos/32838564647007873-SLEEP.mp4,data/local/citizen100_v17/raw/val/SLEEP/32838564647007873-SLEEP.mp4,633284,687560,e4e5e152,13921854266,8
val,56,SLEEP,SLEEP,B_03_037,P21,4876077931735432-SLEEP.mp4,ASL_Citizen/videos/4876077931735432-SLEEP.mp4,data/local/citizen100_v17/raw/val/SLEEP/4876077931735432-SLEEP.mp4,389384,423330,ea290ca8,3808163802,8
val,56,SLEEP,SLEEP,B_03_037,P39,5103688507862052-SLEEP.mp4,ASL_Citizen/videos/5103688507862052-SLEEP.mp4,data/local/citizen100_v17/raw/val/SLEEP/5103688507862052-SLEEP.mp4,1028897,1117516,c9dd1d6e,19540839352,8
val,56,SLEEP,SLEEP,B_03_037,P21,8541893071831477-SLEEP.mp4,ASL_Citizen/videos/8541893071831477-SLEEP.mp4,data/local/citizen100_v17/raw/val/SLEEP/8541893071831477-SLEEP.mp4,315030,343870,522f7225,7262542538,8
val,56,SLEEP,SLEEP,B_03_037,P26,9036471590989446-SLEEP.mp4,ASL_Citizen/videos/9036471590989446-SLEEP.mp4,data/local/citizen100_v17/raw/val/SLEEP/9036471590989446-SLEEP.mp4,504580,549864,a382abde,28739576935,8
val,57,GOOD,GOOD,B_01_052,P26,25290749191933815-GOOD.mp4,ASL_Citizen/videos/25290749191933815-GOOD.mp4,data/local/citizen100_v17/raw/val/GOOD/25290749191933815-GOOD.mp4,373126,404894,2a299e23,20725699743,8
val,57,GOOD,GOOD,B_01_052,P39,4843579408025589-GOOD.mp4,ASL_Citizen/videos/4843579408025589-GOOD.mp4,data/local/citizen100_v17/raw/val/GOOD/4843579408025589-GOOD.mp4,783275,851286,80625285,43546686206,8
val,57,GOOD,GOOD,B_01_052,P12,7791424980867376-GOOD.mp4,ASL_Citizen/videos/7791424980867376-GOOD.mp4,data/local/citizen100_v17/raw/val/GOOD/7791424980867376-GOOD.mp4,320923,350064,e9c19d91,13173741418,8
val,57,GOOD,GOOD,B_01_052,P21,8618976665727696-GOOD.mp4,ASL_Citizen/videos/8618976665727696-GOOD.mp4,data/local/citizen100_v17/raw/val/GOOD/8618976665727696-GOOD.mp4,396501,431753,659b2f42,532001972,8
val,58,BAD,BAD,B_02_082,P21,019466731254031755-BAD.mp4,ASL_Citizen/videos/019466731254031755-BAD.mp4,data/local/citizen100_v17/raw/val/BAD/019466731254031755-BAD.mp4,295696,322795,f938a534,27944183784,8
val,58,BAD,BAD,B_02_082,P39,06939945586940688-BAD.mp4,ASL_Citizen/videos/06939945586940688-BAD.mp4,data/local/citizen100_v17/raw/val/BAD/06939945586940688-BAD.mp4,706084,767577,b422a3d2,25106750551,8
val,58,BAD,BAD,B_02_082,P5,25163871214803346-BAD.mp4,ASL_Citizen/videos/25163871214803346-BAD.mp4,data/local/citizen100_v17/raw/val/BAD/25163871214803346-BAD.mp4,637755,692334,509ee53d,7821174689,8
val,58,BAD,BAD,B_02_082,P26,7628262965013866-BAD.mp4,ASL_Citizen/videos/7628262965013866-BAD.mp4,data/local/citizen100_v17/raw/val/BAD/7628262965013866-BAD.mp4,412747,449472,49195bb7,41748236264,8
val,59,HAPPY,HAPPY,C_03_078,P21,07732970042675213-HAPPY.mp4,ASL_Citizen/videos/07732970042675213-HAPPY.mp4,data/local/citizen100_v17/raw/val/HAPPY/07732970042675213-HAPPY.mp4,303532,328764,04f4e5f1,43612446861,8
val,59,HAPPY,HAPPY,C_03_078,P5,09691552256972735-HAPPY.mp4,ASL_Citizen/videos/09691552256972735-HAPPY.mp4,data/local/citizen100_v17/raw/val/HAPPY/09691552256972735-HAPPY.mp4,617519,670028,b0269968,34082249062,8
val,59,HAPPY,HAPPY,C_03_078,P39,3698632660671215-HAPPY.mp4,ASL_Citizen/videos/3698632660671215-HAPPY.mp4,data/local/citizen100_v17/raw/val/HAPPY/3698632660671215-HAPPY.mp4,989644,1076303,8822e60c,45651042280,8
val,59,HAPPY,HAPPY,C_03_078,P26,6098755056170255-HAPPY.mp4,ASL_Citizen/videos/6098755056170255-HAPPY.mp4,data/local/citizen100_v17/raw/val/HAPPY/6098755056170255-HAPPY.mp4,539220,584663,3908f603,26815775660,8
val,60,SAD,SAD,B_02_053,P39,04551864995837951-SAD.mp4,ASL_Citizen/videos/04551864995837951-SAD.mp4,data/local/citizen100_v17/raw/val/SAD/04551864995837951-SAD.mp4,1193762,1293093,0d0624e2,565951607,8
val,60,SAD,SAD,B_02_053,P21,29913355059297864-SAD.mp4,ASL_Citizen/videos/29913355059297864-SAD.mp4,data/local/citizen100_v17/raw/val/SAD/29913355059297864-SAD.mp4,360106,390182,9371304b,30862599214,8
val,60,SAD,SAD,B_02_053,P12,3043245354055728-SAD.mp4,ASL_Citizen/videos/3043245354055728-SAD.mp4,data/local/citizen100_v17/raw/val/SAD/3043245354055728-SAD.mp4,311063,335911,9e932647,686176967,8
val,60,SAD,SAD,B_02_053,P26,9009874398583952-SAD.mp4,ASL_Citizen/videos/9009874398583952-SAD.mp4,data/local/citizen100_v17/raw/val/SAD/9009874398583952-SAD.mp4,385482,418995,22828e02,37871555734,8
val,61,ANGRY,ANGRY,B_01_070,P26,48220722485733747-ANGRY.mp4,ASL_Citizen/videos/48220722485733747-ANGRY.mp4,data/local/citizen100_v17/raw/val/ANGRY/48220722485733747-ANGRY.mp4,667272,727155,a5f2e368,12369066663,8
val,61,ANGRY,ANGRY,B_01_070,P21,776837683707674-ANGRY.mp4,ASL_Citizen/videos/776837683707674-ANGRY.mp4,data/local/citizen100_v17/raw/val/ANGRY/776837683707674-ANGRY.mp4,325828,352850,014922f2,16454015373,8
val,61,ANGRY,ANGRY,B_01_070,P39,9167479595954919-ANGRY.mp4,ASL_Citizen/videos/9167479595954919-ANGRY.mp4,data/local/citizen100_v17/raw/val/ANGRY/9167479595954919-ANGRY.mp4,882925,954574,60b77363,36646761782,8
val,62,EXCITED,EXCITED,H_01_102,P5,007173821718143403-EXCITED.mp4,ASL_Citizen/videos/007173821718143403-EXCITED.mp4,data/local/citizen100_v17/raw/val/EXCITED/007173821718143403-EXCITED.mp4,522464,565981,b40c4b49,10868153937,8
val,62,EXCITED,EXCITED,H_01_102,P21,02778780757941446-EXCITED.mp4,ASL_Citizen/videos/02778780757941446-EXCITED.mp4,data/local/citizen100_v17/raw/val/EXCITED/02778780757941446-EXCITED.mp4,421351,457304,4457624c,22373882315,8
val,62,EXCITED,EXCITED,H_01_102,P39,06119477404825924-EXCITED.mp4,ASL_Citizen/videos/06119477404825924-EXCITED.mp4,data/local/citizen100_v17/raw/val/EXCITED/06119477404825924-EXCITED.mp4,1117942,1216958,ccbbdb00,2021893718,8
val,62,EXCITED,EXCITED,H_01_102,P12,5624544493951695-EXCITED.mp4,ASL_Citizen/videos/5624544493951695-EXCITED.mp4,data/local/citizen100_v17/raw/val/EXCITED/5624544493951695-EXCITED.mp4,493752,537708,ca3f1478,37458891350,8
val,62,EXCITED,EXCITED,H_01_102,P26,649470740341924-EXCITED.mp4,ASL_Citizen/videos/649470740341924-EXCITED.mp4,data/local/citizen100_v17/raw/val/EXCITED/649470740341924-EXCITED.mp4,520493,566040,e0279f4e,10849092628,8
val,63,TIRED,TIRED,D_02_050,P26,13289073725295975-TIRED.mp4,ASL_Citizen/videos/13289073725295975-TIRED.mp4,data/local/citizen100_v17/raw/val/TIRED/13289073725295975-TIRED.mp4,391801,424964,64ec2da5,17984485444,8
val,63,TIRED,TIRED,D_02_050,P5,3766457519527884-TIRED.mp4,ASL_Citizen/videos/3766457519527884-TIRED.mp4,data/local/citizen100_v17/raw/val/TIRED/3766457519527884-TIRED.mp4,681044,737611,66620245,22264470247,8
val,63,TIRED,TIRED,D_02_050,P39,46893704717360163-TIRED.mp4,ASL_Citizen/videos/46893704717360163-TIRED.mp4,data/local/citizen100_v17/raw/val/TIRED/46893704717360163-TIRED.mp4,815050,875588,9abd27a6,23393551030,8
val,63,TIRED,TIRED,D_02_050,P21,9868994197861312-TIRED.mp4,ASL_Citizen/videos/9868994197861312-TIRED.mp4,data/local/citizen100_v17/raw/val/TIRED/9868994197861312-TIRED.mp4,424284,459857,362f3505,33300265152,8
val,64,SICK,SICK,B_01_072,P12,08956501268165051-SICK.mp4,ASL_Citizen/videos/08956501268165051-SICK.mp4,data/local/citizen100_v17/raw/val/SICK/08956501268165051-SICK.mp4,352791,380799,5a16fd79,25022987714,8
val,64,SICK,SICK,B_01_072,P26,3176950945974586-SICK.mp4,ASL_Citizen/videos/3176950945974586-SICK.mp4,data/local/citizen100_v17/raw/val/SICK/3176950945974586-SICK.mp4,362718,392156,33f03694,7926508652,8
val,64,SICK,SICK,B_01_072,P39,45273738498753846-SICK.mp4,ASL_Citizen/videos/45273738498753846-SICK.mp4,data/local/citizen100_v17/raw/val/SICK/45273738498753846-SICK.mp4,962933,1044600,5e435566,37531515441,8
val,64,SICK,SICK,B_01_072,P21,47832051707828005-SICK.mp4,ASL_Citizen/videos/47832051707828005-SICK.mp4,data/local/citizen100_v17/raw/val/SICK/47832051707828005-SICK.mp4,391042,424944,dca5044f,14253640037,8
val,65,HUNGRY,HUNGRY,C_01_010,P21,306250682526525-HUNGRY.mp4,ASL_Citizen/videos/306250682526525-HUNGRY.mp4,data/local/citizen100_v17/raw/val/HUNGRY/306250682526525-HUNGRY.mp4,489472,530578,e6de3bbc,9156195115,8
val,65,HUNGRY,HUNGRY,C_01_010,P39,8525529504952978-HUNGRY.mp4,ASL_Citizen/videos/8525529504952978-HUNGRY.mp4,data/local/citizen100_v17/raw/val/HUNGRY/8525529504952978-HUNGRY.mp4,828533,902344,f4901b1b,10279269859,8
val,65,HUNGRY,HUNGRY,C_01_010,P12,8724961433813252-HUNGRY.mp4,ASL_Citizen/videos/8724961433813252-HUNGRY.mp4,data/local/citizen100_v17/raw/val/HUNGRY/8724961433813252-HUNGRY.mp4,375180,409418,dacbc9b2,21979767030,8
val,65,HUNGRY,HUNGRY,C_01_010,P26,8727936955185542-HUNGRY.mp4,ASL_Citizen/videos/8727936955185542-HUNGRY.mp4,data/local/citizen100_v17/raw/val/HUNGRY/8727936955185542-HUNGRY.mp4,442553,483389,dc10a6a3,827072437,8
val,66,HOT,HOT,F_02_093,P26,18049350165719025-HOT.mp4,ASL_Citizen/videos/18049350165719025-HOT.mp4,data/local/citizen100_v17/raw/val/HOT/18049350165719025-HOT.mp4,439740,479148,a1a8027b,12611090371,8
