source,split_role,signer_id,class_index,canonical_label,citizen_raw_gloss,citizen_asl_lex_code,asllex_entry_id,signbank_annotation_id,asllrp_video_id,main_entry,entry_variant,occurrence,sign_type,sign_start_frame,sign_end_frame,utterance_start_frame,utterance_end_frame,sign_video_filename,sign_video_url,utterance_video_filename,utterance_video_url,source_collection,utterance_number,master_video_filename,training_eligible
asllrp,train_candidate,RACHEL,69,SMALL,SMALL,D_01_030,small,SMALL,342476,SMALL,SMALL,SMALL,Lexical Signs,8144,8147,8068,8170,sign_513626.mp4,https://dai.cs.rutgers.edu/ss3front/sign_513626.mp4,7567842.mp4,https://dai.cs.rutgers.edu/ss3front/7567842.mp4,Rachel_2012-02-14_sc63,36,2012-02-14_0063-cam1-for-ss3.mp4,True
asllrp,train_candidate,RACHEL,69,SMALL,SMALL,D_01_030,small,SMALL,343776,SMALL,SMALL,SMALL,Lexical Signs,3851,3859,3829,3885,sign_517273.mp4,https://dai.cs.rutgers.edu/ss3front/sign_517273.mp4,97998228.mp4,https://dai.cs.rutgers.edu/ss3front/97998228.mp4,Rachel_2012-02-09_sc58,22,2012-02-09_0058-cam1-for-ss3.mp4,True
asllrp,train_candidate,RACHEL,69,SMALL,SMALL,D_01_030,small,SMALL,343779,SMALL,SMALL,SMALL,Lexical Signs,4004,4012,3989,4040,sign_517279.mp4,https://dai.cs.rutgers.edu/ss3front/sign_517279.mp4,97998229.mp4,https://dai.cs.rutgers.edu/ss3front/97998229.mp4,Rachel_2012-02-09_sc58,23,2012-02-09_0058-cam1-for-ss3.mp4,True
asllrp,train_candidate,RACHEL,69,SMALL,SMALL,D_01_030,small,SMALL,343782,SMALL,SMALL,SMALL,Lexical Signs,4164,4167,4147,4214,sign_517284.mp4,https://dai.cs.rutgers.edu/ss3front/sign_517284.mp4,97998130.mp4,https://dai.cs.rutgers.edu/ss3front/97998130.mp4,Rachel_2012-02-09_sc58,24,2012-02-09_0058-cam1-for-ss3.mp4,True
asllrp,train_candidate,RACHEL,69,SMALL,SMALL,D_01_030,small,SMALL,343786,SMALL,SMALL,SMALL,Lexical Signs,4338,4342,4320,4396,sign_517291.mp4,https://dai.cs.rutgers.edu/ss3front/sign_517291.mp4,97998031.mp4,https://dai.cs.rutgers.edu/ss3front/97998031.mp4,Rachel_2012-02-09_sc58,25,2012-02-09_0058-cam1-for-ss3.mp4,True
asllrp,train_candidate,RACHEL,69,SMALL,SMALL,D_01_030,small,SMALL,343789,SMALL,SMALL,SMALL,Lexical Signs,4366,4382,4320,4396,sign_517294.mp4,https://dai.cs.rutgers.edu/ss3front/sign_517294.mp4,97998031.mp4,https://dai.cs.rutgers.edu/ss3front/97998031.mp4,Rachel_2012-02-09_sc58,25,2012-02-09_0058-cam1-for-ss3.mp4,True
asllrp,train_candidate,RACHEL,69,SMALL,SMALL,D_01_030,small,SMALL,343797,SMALL,SMALL,SMALL,Lexical Signs,4753,4757,4712,4778,sign_517308.mp4,https://dai.cs.rutgers.edu/ss3front/sign_517308.mp4,97997933.mp4,https://dai.cs.rutgers.edu/ss3front/97997933.mp4,Rachel_2012-02-09_sc58,27,2012-02-09_0058-cam1-for-ss3.mp4,True
asllrp,train_candidate,RACHEL,69,SMALL,SMALL,D_01_030,small,SMALL,345470,SMALL,SMALL,SMALL,Lexical Signs,3370,3375,3223,3425,sign_521902.mp4,https://dai.cs.rutgers.edu/ss3front/sign_521902.mp4,1539230.mp4,https://dai.cs.rutgers.edu/ss3front/1539230.mp4,Rachel_2011-12-08_sc44,11,2011-12-08_0044-cam1-for-ss3.mp4,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,70,MORE,MORE,B_03_032,more,MORE,352601,MORE,MORE,MORE,Lexical Signs,823,831,682,894,sign_541711.mp4,https://dai.cs.rutgers.edu/ss3front/sign_541711.mp4,24480520.mp4,https://dai.cs.rutgers.edu/ss3front/24480520.mp4,10-Ben-Conclusion,4,10-Conclusion.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,70,MORE,MORE,B_03_032,more,MORE,352720,MORE,MORE,MORE,Lexical Signs,356,360,318,464,sign_542128.mp4,https://dai.cs.rutgers.edu/ss3front/sign_542128.mp4,10201202.mp4,https://dai.cs.rutgers.edu/ss3front/10201202.mp4,9-Ben-Sensory-Politics,2,9-Sensory-Politics.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,70,MORE,MORE,B_03_032,more,MORE,352737,MORE,MORE,MORE,Lexical Signs,561,563,527,704,sign_542156.mp4,https://dai.cs.rutgers.edu/ss3front/sign_542156.mp4,10505807.mp4,https://dai.cs.rutgers.edu/ss3front/10505807.mp4,9-Ben-Sensory-Politics,4,9-Sensory-Politics.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,70,MORE,MORE,B_03_032,more,MORE,352869,MORE,MORE,MORE,Lexical Signs,769,772,768,943,sign_542979.mp4,https://dai.cs.rutgers.edu/ss3front/sign_542979.mp4,89978744.mp4,https://dai.cs.rutgers.edu/ss3front/89978744.mp4,7-Ben-Social-Msg,4,7-Social-Msg.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,70,MORE,MORE,B_03_032,more,MORE,352872,MORE,MORE,MORE,Lexical Signs,799,808,768,943,sign_542982.mp4,https://dai.cs.rutgers.edu/ss3front/sign_542982.mp4,89978744.mp4,https://dai.cs.rutgers.edu/ss3front/89978744.mp4,7-Ben-Social-Msg,4,7-Social-Msg.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,70,MORE,MORE,B_03_032,more,MORE,352876,MORE,MORE,MORE,Lexical Signs,886,888,768,943,sign_542986.mp4,https://dai.cs.rutgers.edu/ss3front/sign_542986.mp4,89978744.mp4,https://dai.cs.rutgers.edu/ss3front/89978744.mp4,7-Ben-Social-Msg,4,7-Social-Msg.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,70,MORE,MORE,B_03_032,more,MORE,352878,MORE,MORE,MORE,Lexical Signs,909,911,768,943,sign_542988.mp4,https://dai.cs.rutgers.edu/ss3front/sign_542988.mp4,89978744.mp4,https://dai.cs.rutgers.edu/ss3front/89978744.mp4,7-Ben-Social-Msg,4,7-Social-Msg.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,70,MORE,MORE,B_03_032,more,MORE,353348,MORE,MORE,MORE,Lexical Signs,2543,2551,2440,2746,sign_544189.mp4,https://dai.cs.rutgers.edu/ss3front/sign_544189.mp4,38032430.mp4,https://dai.cs.rutgers.edu/ss3front/38032430.mp4,6-Ben-Control-of-Sound,11,6-Control-of-sound-intro.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,70,MORE,MORE,B_03_032,more,MORE,384744,MORE,MORE,MORE,Lexical Signs,4646,4652,4616,4903,sign_637997.mp4,https://dai.cs.rutgers.edu/ss3front/sign_637997.mp4,10732581.mp4,https://dai.cs.rutgers.edu/ss3front/10732581.mp4,3-Ben-Voice-Life,23,3-Voice-Life.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,70,MORE,MORE,B_03_032,more,MORE,384751,MORE,MORE,MORE,Lexical Signs,4791,4795,4616,4903,sign_638004.mp4,https://dai.cs.rutgers.edu/ss3front/sign_638004.mp4,10732581.mp4,https://dai.cs.rutgers.edu/ss3front/10732581.mp4,3-Ben-Voice-Life,23,3-Voice-Life.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,70,MORE,MORE,B_03_032,more,MORE,386022,MORE,MORE,MORE,Lexical Signs,6368,6377,6182,6399,sign_642261.mp4,https://dai.cs.rutgers.edu/ss3front/sign_642261.mp4,53472846.mp4,https://dai.cs.rutgers.edu/ss3front/53472846.mp4,5-Ben-Deaf-Grunts,20,5-Deaf-Grunts.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,70,MORE,MORE,B_03_032,more,MORE,387149,MORE,MORE,MORE,Lexical Signs,14586,14591,14576,14713,sign_645382.mp4,https://dai.cs.rutgers.edu/ss3front/sign_645382.mp4,40670695.mp4,https://dai.cs.rutgers.edu/ss3front/40670695.mp4,8-Ben-Control-of-sound-places,56,8-Control-of-sound-places.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,70,MORE,MORE,B_03_032,more,MORE,391654,MORE,MORE,MORE,Lexical Signs,1275,1282,1247,1447,sign_659999.mp4,https://dai.cs.rutgers.edu/ss3front/sign_659999.mp4,18626145.mp4,https://dai.cs.rutgers.edu/ss3front/18626145.mp4,1-Ben-Introduction,8,1-Introduction-SD.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,70,MORE,MORE,B_03_032,more,MORE,391704,MORE,MORE,MORE,Lexical Signs,2034,2036,1997,2208,sign_660085.mp4,https://dai.cs.rutgers.edu/ss3front/sign_660085.mp4,18858050.mp4,https://dai.cs.rutgers.edu/ss3front/18858050.mp4,1-Ben-Introduction,13,1-Introduction-SD.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,70,MORE,MORE,B_03_032,more,MORE,391757,MORE,MORE,MORE,Lexical Signs,3069,3072,3045,3202,sign_660182.mp4,https://dai.cs.rutgers.edu/ss3front/sign_660182.mp4,19160824.mp4,https://dai.cs.rutgers.edu/ss3front/19160824.mp4,1-Ben-Introduction,17,1-Introduction-SD.mov,True
asllrp,train_candidate,CORY,70,MORE,MORE,B_03_032,more,MORE,340998,MORE,MORE,MORE,Lexical Signs,275,279,152,363,sign_509444.mp4,https://dai.cs.rutgers.edu/ss3front/sign_509444.mp4,98592049.mp4,https://dai.cs.rutgers.edu/ss3front/98592049.mp4,Cory_2013-6-25_sc0106,2,2013-06-25_CB_0106-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,70,MORE,MORE,B_03_032,more,MORE,387516,MORE,MORE,MORE,Lexical Signs,13647,13650,13513,13695,sign_646808.mp4,https://dai.cs.rutgers.edu/ss3front/sign_646808.mp4,83939072.mp4,https://dai.cs.rutgers.edu/ss3front/83939072.mp4,Cory_2013-6-27_sc112,66,2013-06-27_CB_0112-cam1-for-ss3.mp4,True
asllrp,train_candidate,RACHEL,70,MORE,MORE,B_03_032,more,MORE,341409,MORE,MORE,MORE,Lexical Signs,528,529,485,552,sign_511292.mp4,https://dai.cs.rutgers.edu/ss3front/sign_511292.mp4,253410.mp4,https://dai.cs.rutgers.edu/ss3front/253410.mp4,Rachel_2012-02-14_sc66,4,2012-02-14_0066-cam1-for-ss3.mp4,True
asllrp,train_candidate,RACHEL,70,MORE,MORE,B_03_032,more,MORE,341898,MORE,MORE,MORE,Lexical Signs,6650,6652,6604,6689,sign_512020.mp4,https://dai.cs.rutgers.edu/ss3front/sign_512020.mp4,255844.mp4,https://dai.cs.rutgers.edu/ss3front/255844.mp4,Rachel_2012-02-14_sc66,39,2012-02-14_0066-cam1-for-ss3.mp4,True
asllrp,train_candidate,RACHEL,70,MORE,MORE,B_03_032,more,MORE,342120,MORE,MORE,MORE+,Lexical Signs,9404,9411,9328,9435,sign_512364.mp4,https://dai.cs.rutgers.edu/ss3front/sign_512364.mp4,256860.mp4,https://dai.cs.rutgers.edu/ss3front/256860.mp4,Rachel_2012-02-14_sc66,55,2012-02-14_0066-cam1-for-ss3.mp4,True
asllrp,train_candidate,RACHEL,70,MORE,MORE,B_03_032,more,MORE,343291,MORE,MORE,MORE,Lexical Signs,2706,2712,2582,2730,sign_515936.mp4,https://dai.cs.rutgers.edu/ss3front/sign_515936.mp4,23883421.mp4,https://dai.cs.rutgers.edu/ss3front/23883421.mp4,Rachel_2012-02-09_sc60,18,2012-02-09_0060-cam1-for-ss3.mp4,True
asllrp,train_candidate,RACHEL,70,MORE,MORE,B_03_032,more,MORE,345469,MORE,MORE,MORE,Lexical Signs,3363,3366,3223,3425,sign_521901.mp4,https://dai.cs.rutgers.edu/ss3front/sign_521901.mp4,1539230.mp4,https://dai.cs.rutgers.edu/ss3front/1539230.mp4,Rachel_2011-12-08_sc44,11,2011-12-08_0044-cam1-for-ss3.mp4,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,352576,DIFFERENT,DIFFERENT,DIFFERENT,Lexical Signs,208,215,82,360,sign_541664.mp4,https://dai.cs.rutgers.edu/ss3front/sign_541664.mp4,24340345.mp4,https://dai.cs.rutgers.edu/ss3front/24340345.mp4,10-Ben-Conclusion,1,10-Conclusion.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,352621,DIFFERENT,DIFFERENT,DIFFERENT,Lexical Signs,1314,1319,1214,1337,sign_541765.mp4,https://dai.cs.rutgers.edu/ss3front/sign_541765.mp4,29096274.mp4,https://dai.cs.rutgers.edu/ss3front/29096274.mp4,10-Ben-Conclusion,6,10-Conclusion.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,352694,DIFFERENT,DIFFERENT,DIFFERENT,Lexical Signs,2782,2788,2726,2984,sign_541885.mp4,https://dai.cs.rutgers.edu/ss3front/sign_541885.mp4,29310279.mp4,https://dai.cs.rutgers.edu/ss3front/29310279.mp4,10-Ben-Conclusion,12,10-Conclusion.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,352816,DIFFERENT,DIFFERENT,DIFFERENT,Lexical Signs,1991,1995,1852,2043,sign_542279.mp4,https://dai.cs.rutgers.edu/ss3front/sign_542279.mp4,10705400.mp4,https://dai.cs.rutgers.edu/ss3front/10705400.mp4,9-Ben-Sensory-Politics,11,9-Sensory-Politics.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,352910,DIFFERENT,DIFFERENT,DIFFERENT+,Lexical Signs,1502,1504,1360,1628,sign_543048.mp4,https://dai.cs.rutgers.edu/ss3front/sign_543048.mp4,90200300.mp4,https://dai.cs.rutgers.edu/ss3front/90200300.mp4,7-Ben-Social-Msg,7,7-Social-Msg.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,352986,DIFFERENT,DIFFERENT,DIFFERENT,Lexical Signs,2834,2836,2792,2986,sign_543170.mp4,https://dai.cs.rutgers.edu/ss3front/sign_543170.mp4,90479985.mp4,https://dai.cs.rutgers.edu/ss3front/90479985.mp4,7-Ben-Social-Msg,11,7-Social-Msg.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,353011,DIFFERENT,DIFFERENT,DIFFERENT++,Lexical Signs,3243,3257,3222,3293,sign_543220.mp4,https://dai.cs.rutgers.edu/ss3front/sign_543220.mp4,90642487.mp4,https://dai.cs.rutgers.edu/ss3front/90642487.mp4,7-Ben-Social-Msg,15,7-Social-Msg.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,353378,DIFFERENT,DIFFERENT,DIFFERENT,Lexical Signs,2960,2965,2908,3283,sign_544235.mp4,https://dai.cs.rutgers.edu/ss3front/sign_544235.mp4,38275141.mp4,https://dai.cs.rutgers.edu/ss3front/38275141.mp4,6-Ben-Control-of-Sound,13,6-Control-of-sound-intro.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,353450,DIFFERENT,DIFFERENT,DIFFERENT++,Lexical Signs,4127,4143,4096,4296,sign_544356.mp4,https://dai.cs.rutgers.edu/ss3front/sign_544356.mp4,38467574.mp4,https://dai.cs.rutgers.edu/ss3front/38467574.mp4,6-Ben-Control-of-Sound,17,6-Control-of-sound-intro.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,354039,DIFFERENT,DIFFERENT,DIFFERENT,Lexical Signs,9215,9220,9147,9281,sign_546249.mp4,https://dai.cs.rutgers.edu/ss3front/sign_546249.mp4,66989916.mp4,https://dai.cs.rutgers.edu/ss3front/66989916.mp4,2-Ben-Voice-Identity,53,2-Voice-Identity.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,354058,DIFFERENT,DIFFERENT,DIFFERENT+,Lexical Signs,9551,9559,9534,9609,sign_546280.mp4,https://dai.cs.rutgers.edu/ss3front/sign_546280.mp4,67058780.mp4,https://dai.cs.rutgers.edu/ss3front/67058780.mp4,2-Ben-Voice-Identity,55,2-Voice-Identity.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,384451,DIFFERENT,DIFFERENT,DIFFERENT+,Lexical Signs,159,164,134,330,sign_637546.mp4,https://dai.cs.rutgers.edu/ss3front/sign_637546.mp4,9188477.mp4,https://dai.cs.rutgers.edu/ss3front/9188477.mp4,3-Ben-Voice-Life,1,3-Voice-Life.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,384587,DIFFERENT,DIFFERENT,DIFFERENT+,Lexical Signs,2439,2449,2400,2680,sign_637762.mp4,https://dai.cs.rutgers.edu/ss3front/sign_637762.mp4,10006709.mp4,https://dai.cs.rutgers.edu/ss3front/10006709.mp4,3-Ben-Voice-Life,13,3-Voice-Life.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,384662,DIFFERENT,DIFFERENT,DIFFERENT,Lexical Signs,3428,3431,3283,3583,sign_637866.mp4,https://dai.cs.rutgers.edu/ss3front/sign_637866.mp4,10156467.mp4,https://dai.cs.rutgers.edu/ss3front/10156467.mp4,3-Ben-Voice-Life,17,3-Voice-Life.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,384718,DIFFERENT,DIFFERENT,DIFFERENT++,Lexical Signs,4274,4284,4130,4314,sign_637953.mp4,https://dai.cs.rutgers.edu/ss3front/sign_637953.mp4,10671297.mp4,https://dai.cs.rutgers.edu/ss3front/10671297.mp4,3-Ben-Voice-Life,21,3-Voice-Life.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,385629,DIFFERENT,DIFFERENT,DIFFERENT,Lexical Signs,12493,12499,12279,12508,sign_640504.mp4,https://dai.cs.rutgers.edu/ss3front/sign_640504.mp4,50743523.mp4,https://dai.cs.rutgers.edu/ss3front/50743523.mp4,4-Ben-Deaf-Speech,61,4-Deaf-Speech.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,385883,DIFFERENT,DIFFERENT,DIFFERENT,Lexical Signs,4181,4186,4124,4642,sign_642052.mp4,https://dai.cs.rutgers.edu/ss3front/sign_642052.mp4,64659589.mp4,https://dai.cs.rutgers.edu/ss3front/64659589.mp4,5-Ben-Deaf-Grunts,13,5-Deaf-Grunts.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,386253,DIFFERENT,DIFFERENT,DIFFERENT,Lexical Signs,10716,10723,10428,11083,sign_642614.mp4,https://dai.cs.rutgers.edu/ss3front/sign_642614.mp4,54279358.mp4,https://dai.cs.rutgers.edu/ss3front/54279358.mp4,5-Ben-Deaf-Grunts,31,5-Deaf-Grunts.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,386257,DIFFERENT,DIFFERENT,DIFFERENT,Lexical Signs,10781,10787,10428,11083,sign_642618.mp4,https://dai.cs.rutgers.edu/ss3front/sign_642618.mp4,54279358.mp4,https://dai.cs.rutgers.edu/ss3front/54279358.mp4,5-Ben-Deaf-Grunts,31,5-Deaf-Grunts.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,386586,DIFFERENT,DIFFERENT,DIFFERENT,Lexical Signs,4409,4416,4382,4604,sign_644520.mp4,https://dai.cs.rutgers.edu/ss3front/sign_644520.mp4,46361389.mp4,https://dai.cs.rutgers.edu/ss3front/46361389.mp4,8-Ben-Control-of-sound-places,17,8-Control-of-sound-places.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,386593,DIFFERENT,DIFFERENT,DIFFERENT,Lexical Signs,4525,4533,4382,4604,sign_644528.mp4,https://dai.cs.rutgers.edu/ss3front/sign_644528.mp4,46361389.mp4,https://dai.cs.rutgers.edu/ss3front/46361389.mp4,8-Ben-Control-of-sound-places,17,8-Control-of-sound-places.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,391614,DIFFERENT,DIFFERENT,DIFFERENT,Lexical Signs,736,739,720,829,sign_659925.mp4,https://dai.cs.rutgers.edu/ss3front/sign_659925.mp4,18436683.mp4,https://dai.cs.rutgers.edu/ss3front/18436683.mp4,1-Ben-Introduction,4,1-Introduction-SD.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,391656,DIFFERENT,DIFFERENT,DIFFERENT,Lexical Signs,1304,1305,1247,1447,sign_660001.mp4,https://dai.cs.rutgers.edu/ss3front/sign_660001.mp4,18626145.mp4,https://dai.cs.rutgers.edu/ss3front/18626145.mp4,1-Ben-Introduction,8,1-Introduction-SD.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,391700,DIFFERENT,DIFFERENT,DIFFERENT,Lexical Signs,1973,1977,1895,1996,sign_660075.mp4,https://dai.cs.rutgers.edu/ss3front/sign_660075.mp4,18849720.mp4,https://dai.cs.rutgers.edu/ss3front/18849720.mp4,1-Ben-Introduction,12,1-Introduction-SD.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,391708,DIFFERENT,DIFFERENT,DIFFERENT,Lexical Signs,2119,2124,1997,2208,sign_660090.mp4,https://dai.cs.rutgers.edu/ss3front/sign_660090.mp4,18858050.mp4,https://dai.cs.rutgers.edu/ss3front/18858050.mp4,1-Ben-Introduction,13,1-Introduction-SD.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,391772,DIFFERENT,DIFFERENT,DIFFERENT,Lexical Signs,3301,3306,3293,3367,sign_660208.mp4,https://dai.cs.rutgers.edu/ss3front/sign_660208.mp4,19186446.mp4,https://dai.cs.rutgers.edu/ss3front/19186446.mp4,1-Ben-Introduction,19,1-Introduction-SD.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,391794,DIFFERENT,DIFFERENT,DIFFERENT,Lexical Signs,3642,3646,3589,3789,sign_660242.mp4,https://dai.cs.rutgers.edu/ss3front/sign_660242.mp4,19228641.mp4,https://dai.cs.rutgers.edu/ss3front/19228641.mp4,1-Ben-Introduction,21,1-Introduction-SD.mov,True
asllrp,train_candidate,CORY,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,348810,DIFFERENT,DIFFERENT,DIFFERENT,Lexical Signs,4146,4152,4092,4270,sign_531905.mp4,https://dai.cs.rutgers.edu/ss3front/sign_531905.mp4,6189322.mp4,https://dai.cs.rutgers.edu/ss3front/6189322.mp4,Cory_2013-6-27_sc115,16,2013-06-27_CB_0115-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,350854,DIFFERENT,DIFFERENT,DIFFERENT++,Lexical Signs,2390,2409,2201,2426,sign_537318.mp4,https://dai.cs.rutgers.edu/ss3front/sign_537318.mp4,8399417.mp4,https://dai.cs.rutgers.edu/ss3front/8399417.mp4,Cory_2013-6-27_sc109,11,2013-06-27_CB_0109-cam1-for-ss3.mp4,True
asllrp,train_candidate,JONATHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,346796,DIFFERENT,DIFFERENT,DIFFERENT,Lexical Signs,8601,8605,8508,8650,sign_525773.mp4,https://dai.cs.rutgers.edu/ss3front/sign_525773.mp4,15718540.mp4,https://dai.cs.rutgers.edu/ss3front/15718540.mp4,Jonathan_2012-11-27_sc97,34,2012-11-27_JM8_0097-cam1-for-ss3.mp4,True
asllrp,train_candidate,JONATHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,347924,DIFFERENT,DIFFERENT,DIFFERENT++,Lexical Signs,14681,14692,14477,14778,sign_528539.mp4,https://dai.cs.rutgers.edu/ss3front/sign_528539.mp4,845675.mp4,https://dai.cs.rutgers.edu/ss3front/845675.mp4,Jonathan_2012-11-27_sc94,69,2012-11-27_JM5_0094-cam1-for-ss3.mp4,True
asllrp,train_candidate,JONATHAN,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,347959,DIFFERENT,DIFFERENT,DIFFERENT+,Lexical Signs,15459,15470,15360,15555,sign_528595.mp4,https://dai.cs.rutgers.edu/ss3front/sign_528595.mp4,845878.mp4,https://dai.cs.rutgers.edu/ss3front/845878.mp4,Jonathan_2012-11-27_sc94,72,2012-11-27_JM5_0094-cam1-for-ss3.mp4,True
asllrp,train_candidate,RACHEL,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,341439,DIFFERENT,DIFFERENT,DIFFERENT++,Lexical Signs,996,1014,928,1017,sign_511344.mp4,https://dai.cs.rutgers.edu/ss3front/sign_511344.mp4,253613.mp4,https://dai.cs.rutgers.edu/ss3front/253613.mp4,Rachel_2012-02-14_sc66,7,2012-02-14_0066-cam1-for-ss3.mp4,True
asllrp,train_candidate,RACHEL,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,342461,DIFFERENT,DIFFERENT,DIFFERENT,Lexical Signs,7867,7871,7839,7923,sign_513607.mp4,https://dai.cs.rutgers.edu/ss3front/sign_513607.mp4,7567841.mp4,https://dai.cs.rutgers.edu/ss3front/7567841.mp4,Rachel_2012-02-14_sc63,35,2012-02-14_0063-cam1-for-ss3.mp4,True
asllrp,train_candidate,RACHEL,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,342485,DIFFERENT,DIFFERENT,DIFFERENT,Lexical Signs,8379,8384,8312,8414,sign_513642.mp4,https://dai.cs.rutgers.edu/ss3front/sign_513642.mp4,7567943.mp4,https://dai.cs.rutgers.edu/ss3front/7567943.mp4,Rachel_2012-02-14_sc63,37,2012-02-14_0063-cam1-for-ss3.mp4,True
asllrp,train_candidate,RACHEL,73,DIFFERENT,DIFFERENT,E_03_095,different,DIFFERENT,342548,DIFFERENT,DIFFERENT,DIFFERENT,Lexical Signs,10463,10472,10382,10494,sign_513742.mp4,https://dai.cs.rutgers.edu/ss3front/sign_513742.mp4,7568653.mp4,https://dai.cs.rutgers.edu/ss3front/7568653.mp4,Rachel_2012-02-14_sc63,47,2012-02-14_0063-cam1-for-ss3.mp4,True
